ASOF_DATE|NAME|TICKER|ISIN|CUSIP|COUNTRY|POSITION_AMOUNT|MARKET_VALUE_IN_THOUSANDS|LOCAL_MARKET_VALUE_IN_THOUSANDS|CURRENCY|PORTFOLIO_TICKER|Issue_Date
12/30/2021|CNY CASH|CNY|||China|502621|79|503|CNY|ISHLEMB|12/31/1989|
12/30/2021|CNH CASH|CNH|||China|8710|1|9|CNH|ISHLEMB|12/31/1989|
12/30/2021|CLP CASH|CLP|||Chile|3142236|4|3142|CLP|ISHLEMB|1/1/1990|
12/30/2021|BLK CSH FND TREASURY SL AGENCY|XTSLA|US0669224778|066922477|United States|110000|110|110|USD|ISHLEMB|2/4/2009|
12/30/2021|BONOS DE LA TESORERIA DE LA REPUBL|BTPCL|CL0002642784||Chile|610000000|598|507080|CLP|ISHLEMB|11/23/2020|
12/30/2021|CHILE (REPUBLIC OF)|BTPCL|CL0002454230||Chile|1180000000|1385|1173665|CLP|ISHLEMB|7/3/2018|
12/30/2021|CHILE (REPUBLIC OF)|BTPCL|CL0002599166||Chile|4655000000|5069|4294988|CLP|ISHLEMB|4/10/2020|
12/30/2021|CHILE (REPUBLIC OF)|BTPCL|CL0002172501||Chile|3115000000|3594|3045259|CLP|ISHLEMB|3/1/2015|
12/30/2021|CHILE (REPUBLIC OF)|BTPCL|CL0002686989||Chile|1290000000|1492|1264505|CLP|ISHLEMB|7/2/2021|
12/30/2021|CHILE (REPUBLIC OF)|BTPCL|CL0002454248||Chile|3165000000|3571|3026171|CLP|ISHLEMB|7/3/2018|
12/30/2021|CHILE (REPUBLIC OF)|BTPCL|CL0002187822||Chile|3415000000|3811|3229465|CLP|ISHLEMB|3/1/2015|
12/30/2021|CHILE (REPUBLIC OF)|BTPCL|CL0001974774||Chile|2775000000|3434|2909644|CLP|ISHLEMB|1/1/2013|
12/30/2021|CHINA PEOPLES REPUBLIC OF (GOVERNM|CGB|CND10003C6F7||China|16270000|2580|16453|CNY|ISHLEMB|7/2/2020|
12/30/2021|CHINA PEOPLES REPUBLIC OF (GOVERNM|CGB|CND10001Q6P2||China|12620000|2023|12900|CNY|ISHLEMB|10/18/2018|
12/30/2021|CHINA PEOPLES REPUBLIC OF (GOVERNM|CGB|CND10003S3B5||China|22620000|3594|22915|CNY|ISHLEMB|11/5/2020|
12/30/2021|CHINA PEOPLES REPUBLIC OF (GOVERNM|CGB|CND100045MR1||China|9550000|1542|9835|CNY|ISHLEMB|4/8/2021|
12/30/2021|CHINA PEOPLES REPUBLIC OF (GOVERNM|CGB|CND100025LF0||China|22610000|3687|23510|CNY|ISHLEMB|4/11/2019|
12/30/2021|CHINA PEOPLES REPUBLIC OF (GOVERNM|CGB|CND10002HGP5||China|16630000|2655|16928|CNY|ISHLEMB|10/17/2019|
12/30/2021|CHINA PEOPLES REPUBLIC OF (GOVERNM|CGB|CND100031JZ0||China|25850000|4040|25763|CNY|ISHLEMB|4/8/2020|
12/30/2021|CHINA PEOPLES REPUBLIC OF (GOVERNM|CGB|CND10003R702||China|23150000|3711|23663|CNY|ISHLEMB|10/22/2020|
12/30/2021|CHINA PEOPLES REPUBLIC OF (GOVERNM|CGB|CND10001SWR7||China|19120000|3078|19627|CNY|ISHLEMB|12/6/2018|
12/30/2021|CHINA PEOPLES REPUBLIC OF (GOVERNM|CGB|CND100045210||China|8790000|1437|9165|CNY|ISHLEMB|3/11/2021|
12/30/2021|CHINA PEOPLES REPUBLIC OF (GOVERNM|CGB|CND100029RW4||China|24290000|3985|25408|CNY|ISHLEMB|6/5/2019|
12/30/2021|CHINA PEOPLES REPUBLIC OF (GOVERNM|CGB|CND10004GNL8||China|7600000|1211|7722|CNY|ISHLEMB|8/12/2021|
