ASOF_DATE|NAME|TICKER|ISIN|CUSIP|COUNTRY|POSITION_AMOUNT|MARKET_VALUE_IN_THOUSANDS|LOCAL_MARKET_VALUE_IN_THOUSANDS|CURRENCY|PORTFOLIO_TICKER|Issue_Date
12/30/2021|DEUTSCHE BANK AG (NEW YORK BRANCH)|DB|US251526CF47||Germany|6821000|7093|7093|USD|ISHUSHY|1/14/2021|
12/30/2021|DEUTSCHE BANK AG (NEW YORK BRANCH)|DB|US251526BN89||Germany|5501000|5966|5966|USD|ISHUSHY|12/1/2017|
12/30/2021|SENIOR HOUSING PROPERTIES TRUST|DHC|US81721MAK53|81721MAK5|United States|1155000|1186|1186|USD|ISHUSHY|4/28/2014|
12/30/2021|DIVERSIFIED HEALTHCARE TRUST|DHC|US25525PAA57|25525PAA5|United States|5469000|5915|5915|USD|ISHUSHY|6/2/2020|
12/30/2021|SENIOR HOUSING PROPERTIES TRUST|DHC|US81721MAM10|81721MAM1|United States|2723000|2728|2728|USD|ISHUSHY|2/12/2018|
12/30/2021|DIVERSIFIED HEALTHCARE TRUST|DHC|US25525PAB31|25525PAB3|United States|2835000|2741|2741|USD|ISHUSHY|2/8/2021|
12/30/2021|ENOVA INTERNATIONAL INC    144A|ENVA|US29357KAD54|29357KAD5|United States|1276000|1336|1336|USD|ISHUSHY|9/1/2017|
12/30/2021|ENOVA INTERNATIONAL INC    144A|ENVA|US29357KAF03|29357KAF0|United States|2022000|2135|2135|USD|ISHUSHY|9/19/2018|
12/30/2021|ASTEROID PRIVATE MERGER SUB INC 144A|EQNLN|US04625PAA93|04625PAA9|United States|2050000|2166|2166|USD|ISHUSHY|11/15/2021|
12/30/2021|COBRA ACQUISITIONCO LLC    144A|EXETFI|US19106CAA45|19106CAA4|United States|2335000|2346|2346|USD|ISHUSHY|10/15/2021|
12/30/2021|FIVE POINT OPERATING COMPANY LP 144A|FPH|US33834YAA64|33834YAA6|United States|3353000|3545|3545|USD|ISHUSHY|11/22/2017|
12/30/2021|FREEDOM MORTGAGE CORP      144A|FREMOR|US35640YAA55|35640YAA5|United States|2237000|2288|2288|USD|ISHUSHY|11/7/2017|
12/30/2021|FREEDOM MORTGAGE CORP      144A|FREMOR|US35640YAB39||United States|3157000|3289|3289|USD|ISHUSHY|4/9/2018|
12/30/2021|FREEDOM MORTGAGE CORP      144A|FREMOR|US35640YAF43|35640YAF4|United States|3420000|3480|3480|USD|ISHUSHY|10/19/2020|
12/30/2021|FREEDOM MORTGAGE CORP      144A|FREMOR|US35640YAG26|35640YAG2|United States|3624000|3667|3667|USD|ISHUSHY|7/7/2021|
12/30/2021|FORTRESS TRANSPORTATION AND INFRAS 144A|FTAI|US34960PAB76|34960PAB7|United States|4587000|4821|4821|USD|ISHUSHY|9/18/2018|
12/30/2021|FORTRESS TRANSPORTATION AND INFRAS 144A|FTAI|US34960PAC59||United States|2267000|2633|2633|USD|ISHUSHY|7/28/2020|
12/30/2021|FORTRESS TRANSPORTATION AND INFRAS 144A|FTAI|US34960PAD33|34960PAD3|United States|5584000|5736|5736|USD|ISHUSHY|4/12/2021|
12/30/2021|FS ENERGY AND POWER FUND   144A|FSEN|US30264DAA72||United States|2929000|3137|3137|USD|ISHUSHY|8/16/2018|
12/30/2021|GLOBAL NET LEASE INC       144A|GNL|US37892AAA88|37892AAA8|United States|3166000|3095|3095|USD|ISHUSHY|12/16/2020|
12/30/2021|GENWORTH HOLDINGS INC|GNW|US372491AG50||United States|2064000|2186|2186|USD|ISHUSHY|10/4/2018|
12/30/2021|ENACT HOLDINGS INC         144A|GNW|US37255LAA52||United States|4399000|4931|4931|USD|ISHUSHY|8/21/2020|
12/30/2021|GENWORTH FINANCIAL INC|GNW|US37247DAB29||United States|1845000|1921|1921|USD|ISHUSHY|6/15/2004|
12/30/2021|GREYSTAR REAL ESTATE PARTNERS LLC 144A|GRSTAR|US39807UAB26||United States|3323000|3380|3380|USD|ISHUSHY|11/24/2017|
12/30/2021|HAT HOLDINGS I LLC         144A|HASI|US418751AB93|418751AB9|United States|2472000|2596|2596|USD|ISHUSHY|4/21/2020|
12/30/2021|HAT HOLDINGS I LLC & HAT   144A|HASI|US418751AE33|418751AE3|United States|5455000|5490|5490|USD|ISHUSHY|6/28/2021|
12/30/2021|HAT HOLDINGS I LLC         144A|HASI|US418751AD59|418751AD5|United States|2315000|2339|2339|USD|ISHUSHY|8/25/2020|
12/30/2021|HOWARD HUGHES CORP         144A|HHC|US44267DAD93|44267DAD9|United States|3770000|4090|4090|USD|ISHUSHY|8/18/2020|
12/30/2021|HOWARD HUGHES CORP         144A|HHC|US44267DAE76|44267DAE7|United States|3794000|3909|3909|USD|ISHUSHY|2/2/2021|
12/30/2021|HOWARD HUGHES CORP         144A|HHC|US44267DAF42|44267DAF4|United States|3626000|3728|3728|USD|ISHUSHY|2/2/2021|
12/30/2021|HIGHTOWER HOLDING LLC      144A|HIGTOW|US43118DAA81||United States|1875000|1948|1948|USD|ISHUSHY|4/21/2021|
12/30/2021|HUB INTERNATIONAL LTD      144A|HBGCN|US44332PAD33|44332PAD3|United States|9907000|10293|10293|USD|ISHUSHY|4/25/2018|
12/30/2021|HUB INTERNATIONAL LTD      144A|HBGCN|US44332PAG63|44332PAG6|United States|3050000|3178|3178|USD|ISHUSHY|11/30/2021|
12/30/2021|HOME POINT CAPITAL         144A|HMPT|US43734LAA44||United States|3030000|2884|2884|USD|ISHUSHY|1/19/2021|
12/30/2021|HUNT CO INC                144A|HUNTCO|US445587AE85|445587AE8|United States|3625000|3629|3629|USD|ISHUSHY|4/9/2021|
12/30/2021|ICAHN ENTERPRISES LP / ICAHN ENTER|IEP|US451102BM88|451102BM8|United States|1896000|1959|1959|USD|ISHUSHY|5/24/2017|
12/30/2021|ICAHN ENTERPRISES LP|IEP|US451102BW60||United States|5906000|6195|6195|USD|ISHUSHY|3/9/2020|
12/30/2021|ICAHN ENTERPRISES LP|IEP|US451102BQ92|451102BQ9|United States|3236000|3305|3305|USD|ISHUSHY|2/8/2018|
12/30/2021|ICAHN ENTERPRISES LP|IEP|US451102BT32|451102BT3|United States|7320000|7688|7688|USD|ISHUSHY|10/21/2019|
12/30/2021|ICAHN ENTERPRISES LP|IEP|US451102BZ91||United States|8349000|8656|8656|USD|ISHUSHY|3/9/2020|
12/30/2021|ICAHN ENTERPRISES LP|IEP|US451102CC97||United States|4470000|4470|4470|USD|ISHUSHY|7/2/2021|
12/30/2021|JANE STREET GROUP LLC      144A|JANSTR|US47077WAA62|47077WAA6|United States|3665000|3725|3725|USD|ISHUSHY|11/9/2021|
12/30/2021|JEFFERSON CAPITAL HOLDINGS LLC 144A|JEFCAP|US472481AA80|472481AA8|United States|1860000|1929|1929|USD|ISHUSHY|8/4/2021|
12/30/2021|JEFFERIES FINANCE LLC      144A|JEFFIN|US47232MAF95|47232MAF9|United States|5745000|6006|6006|USD|ISHUSHY|8/3/2021|
12/30/2021|ENSTAR FINANCE LLC|ESGR|US29360AAA88||Bermuda|2075000|2169|2169|USD|ISHUSHY|8/26/2020|
12/30/2021|KENNEDY-WILSON INC|KW|US489399AL90||United States|3330000|3449|3449|USD|ISHUSHY|2/11/2021|
12/30/2021|KENNEDY-WILSON INC|KW|US489399AN56|489399AN5|United States|3385000|3484|3484|USD|ISHUSHY|8/23/2021|
12/30/2021|KENNEDY-WILSON INC|KW|US489399AM73||United States|3474000|3666|3666|USD|ISHUSHY|2/11/2021|
12/30/2021|LADDER CAPITAL FINANCE HOLDINGS LL 144A|LADR|US505742AG11|505742AG1|United States|1594000|1635|1635|USD|ISHUSHY|9/25/2017|
12/30/2021|LADDER CAPITAL FINANCE HOLDINGS LL 144A|LADR|US505742AM88|505742AM8|United States|4026000|4110|4110|USD|ISHUSHY|1/30/2020|
12/30/2021|LADDER CAPITAL FINANCE HOLDINGS LL 144A|LADR|US505742AP10|505742AP1|United States|3460000|3527|3527|USD|ISHUSHY|6/23/2021|
12/30/2021|LD HOLDINGS GROUP LLC      144A|LNDPT|US521088AA24||United States|2964000|2936|2936|USD|ISHUSHY|10/27/2020|
