ASOF_DATE|NAME|TICKER|ISIN|CUSIP|COUNTRY|POSITION_AMOUNT|MARKET_VALUE_IN_THOUSANDS|LOCAL_MARKET_VALUE_IN_THOUSANDS|CURRENCY|PORTFOLIO_TICKER|Issue_Date
12/30/2021|MORGAN STANLEY|MS|US61744YAH18|61744YAH1|United States|11627000|11764|11764|USD|ISHIBDN|5/19/2017|
12/30/2021|E TRADE FINANCIAL CORP|ETFC|US269246BP88|269246BP8|United States|3307000|3386|3386|USD|ISHIBDN|8/24/2017|
12/30/2021|MORGAN STANLEY|MS|US6174824M37||United States|7501000|7816|7816|USD|ISHIBDN|10/23/2012|
12/30/2021|MANUFACTURERS AND TRADERS TRUST CO|MTB|US55279HAL42|55279HAL4|United States|2996000|3021|3021|USD|ISHIBDN|5/18/2017|
12/30/2021|MUFG UNION BANK NA|UNBC|US90520EAH45|90520EAH4|United States|3327000|3368|3368|USD|ISHIBDN|3/7/2019|
12/30/2021|MUFG UNION BANK NA MTN|UNBC|US90520EAK73|90520EAK7|United States|4825000|4892|4892|USD|ISHIBDN|12/9/2019|
12/30/2021|NATIONAL AUSTRALIA BANK LTD (NEW Y|NAB|US63254AAU25|63254AAU2|Australia|3245000|3289|3289|USD|ISHIBDN|1/10/2017|
12/30/2021|NATIONAL AUSTRALIA BANK LTD (NEW Y MTN|NAB|US63254AAW80|63254AAW8|Australia|3392000|3429|3429|USD|ISHIBDN|5/22/2017|
12/30/2021|NATIONAL AUSTRALIA BANK LTD|NAB|US63254ABC18|63254ABC1|Australia|2289000|2320|2320|USD|ISHIBDN|1/13/2020|
12/30/2021|NORTHERN TRUST CORP|NTRS|US665859AN47|665859AN4|United States|2289000|2336|2336|USD|ISHIBDN|8/2/2012|
12/30/2021|OFFICE PROPERTIES INCOME TRUST|OPI|US38376AAB98|38376AAB9|United States|1235000|1273|1273|USD|ISHIBDN|7/20/2017|
12/30/2021|PEOPLES UNITED FINANCIAL INC|PBCT|US712704AA31|712704AA3|United States|3074000|3139|3139|USD|ISHIBDN|12/6/2012|
12/30/2021|PRINCIPAL FINANCIAL GROUP INC|PFG|US74251VAE20||United States|1477000|1520|1520|USD|ISHIBDN|9/10/2012|
12/30/2021|PNC BANK NATIONAL ASSOCIATION|PNC|US69353RFB96||United States|3693000|3735|3735|USD|ISHIBDN|2/17/2017|
12/30/2021|PNC FINANCIAL SERVICES GROUP INC (|PNC|US693476BN25|693476BN2|United States|2492000|2524|2524|USD|ISHIBDN|3/8/2012|
12/30/2021|PNC BANK NATIONAL ASSOCIATION|PNC|US69353RFE36|69353RFE3|United States|2611000|2664|2664|USD|ISHIBDN|7/28/2017|
12/30/2021|PNC BANK NATIONAL ASSOCIATION|PNC|US69349LAG32||United States|4469000|4563|4563|USD|ISHIBDN|10/22/2012|
12/30/2021|PNC FINANCIAL SERVICES GROUP INC|PNC|US693475AL94|693475AL9|United States|2311000|2359|2359|USD|ISHIBDN|11/9/2012|
12/30/2021|PUBLIC STORAGE|PSA|US74460DAB55|74460DAB5|United States|2534000|2579|2579|USD|ISHIBDN|9/18/2017|
12/30/2021|COOPERATIEVE RABOBANK UA (NEW YORK|RABOBK|US21688AAJ16||Netherlands|1260000|1277|1277|USD|ISHIBDN|1/10/2017|
12/30/2021|SANTANDER HOLDINGS USA INC|SANUSA|US80282KAT34|80282KAT3|United States|3250000|3294|3294|USD|ISHIBDN|3/1/2018|
12/30/2021|TD AMERITRADE HOLDING CORPORATION|AMTD|US87236YAE86||United States|2964000|2991|2991|USD|ISHIBDN|3/9/2015|
12/30/2021|SL GREEN OPERATING PARTNERSHIP LP|SLG|US78444FAF36||United States|2714000|2774|2774|USD|ISHIBDN|10/5/2017|
12/30/2021|RECKSON OPERATING PARTNERSHIP LP|SLG|US75625AAD63|75625AAD6|United States|220000|226|226|USD|ISHIBDN|11/15/2012|
12/30/2021|SYNOVUS FINANCIAL CORP.|SNV|US87161CAL90|87161CAL9|United States|1653000|1688|1688|USD|ISHIBDN|11/1/2017|
12/30/2021|SYNCHRONY BANK|SYF|US87166FAA12||United States|2812000|2839|2839|USD|ISHIBDN|6/12/2017|
12/30/2021|SYNCHRONY FINANCIAL|SYF|US87165BAQ68|87165BAQ6|United States|2795000|2858|2858|USD|ISHIBDN|7/25/2019|
12/30/2021|TRUIST FINANCIAL CORP MTN|TFC|US05531GAA94|05531GAA9|United States|1040000|1056|1056|USD|ISHIBDN|3/22/2012|
12/30/2021|TRUIST FINANCIAL CORP MTN|TFC|US05531FAX15|05531FAX1|United States|3650000|3689|3689|USD|ISHIBDN|3/21/2017|
12/30/2021|SUNTRUST BANK|TFC|US86787EBE68||United States|4955000|5006|5006|USD|ISHIBDN|5/17/2019|
12/30/2021|TRUIST FINANCIAL CORP MTN|TFC|US05531FBG72|05531FBG7|United States|7577000|7658|7658|USD|ISHIBDN|3/18/2019|
12/30/2021|SUNTRUST BANK|TFC|US86787EAT47||United States|3567000|3641|3641|USD|ISHIBDN|7/31/2017|
12/30/2021|UNITEDHEALTH GROUP INC|UNH|US91324PBV31|91324PBV3|United States|4040000|4082|4082|USD|ISHIBDN|3/8/2012|
12/30/2021|UNITEDHEALTH GROUP INC|UNH|US91324PCN06||United States|4520000|4660|4660|USD|ISHIBDN|7/23/2015|
12/30/2021|UNITEDHEALTH GROUP INC|UNH|US91324PDD15|91324PDD1|United States|3610000|3680|3680|USD|ISHIBDN|10/25/2017|
12/30/2021|US BANCORP MTN|USB|US91159HHC79||United States|2955000|2990|2990|USD|ISHIBDN|3/2/2012|
12/30/2021|US BANK NATIONAL ASSOCIATION|USB|US90331HPC15|90331HPC1|United States|3203000|3235|3235|USD|ISHIBDN|5/23/2019|
12/30/2021|US BANCORP MTN|USB|US91159JAA43||United States|5384000|5514|5514|USD|ISHIBDN|7/23/2012|
12/30/2021|WELLS FARGO & COMPANY|WFC|US94974BFC90||United States|30608000|31122|31122|USD|ISHIBDN|3/8/2012|
12/30/2021|WELLS FARGO & COMPANY|WFC|US95000U2B83||United States|2150000|2200|2200|USD|ISHIBDN|7/24/2017|
12/30/2021|WR BERKLEY CORP|WRB|US084423AS19|084423AS1|United States|1277000|1304|1304|USD|ISHIBDN|3/16/2012|
12/30/2021|ALLEGHANY CORPORATION|Y|US017175AC41||United States|1009000|1030|1030|USD|ISHIBDN|6/26/2012|
12/30/2021|APPLE INC|AAPL|US037833AY62||United States|3681000|3719|3719|USD|ISHIBDN|2/9/2015|
12/30/2021|APPLE INC|AAPL|US037833CM07|037833CM0|United States|4615000|4662|4662|USD|ISHIBDN|2/9/2017|
12/30/2021|APPLE INC|AAPL|US037833CQ11||United States|2685000|2708|2708|USD|ISHIBDN|5/11/2017|
12/30/2021|APPLE INC|AAPL|US037833BF64||United States|6031000|6104|6104|USD|ISHIBDN|5/13/2015|
12/30/2021|APPLE INC|AAPL|US037833DL15|037833DL1|United States|3471000|3521|3521|USD|ISHIBDN|9/11/2019|
12/30/2021|APPLE INC|AAPL|US037833DC16||United States|6084000|6184|6184|USD|ISHIBDN|9/12/2017|
12/30/2021|ABB FINANCE USA INC|ABBNVX|US00037BAB80||Switzerland|5651000|5720|5720|USD|ISHIBDN|5/8/2012|
12/30/2021|ABBVIE INC|ABBV|US00287YCS63|00287YCS6|United States|7438000|7522|7522|USD|ISHIBDN|11/19/2020|
12/30/2021|ABBVIE INC|ABBV|US00287YCT47|00287YCT4|United States|14366000|14667|14667|USD|ISHIBDN|11/17/2020|
12/30/2021|ABBVIE INC|ABBV|US00287YAL39|00287YAL3|United States|12117000|12395|12395|USD|ISHIBDN|8/5/2013|
12/30/2021|ABBVIE INC|ABBV|US00287YAP43|00287YAP4|United States|2979000|3044|3044|USD|ISHIBDN|5/14/2015|
12/30/2021|ABBVIE INC|ABBV|US00287YBM03|00287YBM0|United States|9742000|9904|9904|USD|ISHIBDN|11/19/2020|
12/30/2021|ABBOTT LABORATORIES|ABT|US002824BA72||United States|2820000|2853|2853|USD|ISHIBDN|3/10/2015|
12/30/2021|AUTODESK INC|ADSK|US052769AB25||United States|1495000|1527|1527|USD|ISHIBDN|12/13/2012|
12/30/2021|ADVANCED MICRO DEVICES INC|AMD|US007903AX53|007903AX5|United States|340000|363|363|USD|ISHIBDN|6/7/2013|
12/30/2021|AMERICAN TOWER CORPORATION|AMT|US03027XAL47|03027XAL4|United States|2475000|2502|2502|USD|ISHIBDN|9/30/2016|
12/30/2021|AMAZON.COM INC|AMZN|US023135AJ58||United States|6025000|6119|6119|USD|ISHIBDN|11/29/2012|
12/30/2021|ARROW ELECTRONICS INC|ARW|US042735BD16|042735BD1|United States|930000|940|940|USD|ISHIBDN|3/2/2015|
12/30/2021|AVNET INC|AVT|US053807AR45||United States|1227000|1276|1276|USD|ISHIBDN|11/27/2012|
12/30/2021|AUTOZONE INC|AZO|US053332AM44|053332AM4|United States|1835000|1851|1851|USD|ISHIBDN|4/24/2012|
12/30/2021|BOEING CO|BA|US097023BT13||United States|644000|649|649|USD|ISHIBDN|2/16/2017|
12/30/2021|BOEING CO|BA|US097023CG82|097023CG8|United States|2824000|2856|2856|USD|ISHIBDN|5/2/2019|
12/30/2021|BAT CAPITAL CORP|BATSLN|US05526DAV73|05526DAV7|United Kingdom|3279000|3349|3349|USD|ISHIBDN|11/20/2018|
12/30/2021|BUNGE LIMITED FINANCE CORPORATION|BG|US120568AY67|120568AY6|United States|4395000|4494|4494|USD|ISHIBDN|9/25/2017|
12/30/2021|BIOGEN INC|BIIB|US09062XAE31||United States|6134000|6325|6325|USD|ISHIBDN|9/15/2015|
12/30/2021|BAKER HUGHES A GE CO LLC / BAKER H|BHI|US05723KAD28|05723KAD2|United States|5548000|5664|5664|USD|ISHIBDN|1/31/2018|
12/30/2021|BRISTOL-MYERS SQUIBB CO|BMY|US110122CL03|110122CL0|United States|5884000|5952|5952|USD|ISHIBDN|7/17/2020|
12/30/2021|BRISTOL-MYERS SQUIBB CO|BMY|US110122AT56||United States|2393000|2435|2435|USD|ISHIBDN|7/31/2012|
12/30/2021|BRISTOL-MYERS SQUIBB CO|BMY|US110122CW67|110122CW6|United States|2860000|2945|2945|USD|ISHIBDN|7/17/2020|
12/30/2021|BRISTOL-MYERS SQUIBB CO|BMY|US110122CX41|110122CX4|United States|3362000|3470|3470|USD|ISHIBDN|7/15/2020|
12/30/2021|BURLINGTON NORTHERN SANTA FE LLC|BNSF|US12189LAL53|12189LAL5|United States|2519000|2572|2572|USD|ISHIBDN|8/23/2012|
12/30/2021|CATERPILLAR FINANCIAL SERVICES COR MTN|CAT|US14913Q2T59||United States|2617000|2654|2654|USD|ISHIBDN|2/26/2019|
12/30/2021|CATERPILLAR FINANCIAL SERVICES COR MTN|CAT|US14913R2B24|14913R2B2|United States|3477000|3489|3489|USD|ISHIBDN|5/15/2020|
12/30/2021|CATERPILLAR FINANCIAL SERVICES COR MTN|CAT|US14912L5F48|14912L5F4|United States|1618000|1638|1638|USD|ISHIBDN|5/30/2012|
12/30/2021|CATERPILLAR FINANCIAL SERVICES COR MTN|CAT|US14913QAA76|14913QAA7|United States|2028000|2048|2048|USD|ISHIBDN|6/6/2017|
12/30/2021|CATERPILLAR FINANCIAL SERVICES COR MTN|CAT|US14913Q3A59|14913Q3A5|United States|3054000|3102|3102|USD|ISHIBDN|9/6/2019|
12/30/2021|CATERPILLAR FINANCIAL SERVICES COR MTN|CAT|US14913Q3C16|14913Q3C1|United States|3392000|3443|3443|USD|ISHIBDN|1/13/2020|
12/30/2021|CATERPILLAR FINANCIAL SERVICES COR MTN|CAT|US14913Q2E80||United States|2843000|2902|2902|USD|ISHIBDN|11/29/2017|
12/30/2021|COMMONSPIRIT HEALTH|CATMED|US14916RAC88|14916RAC8|United States|1727000|1766|1766|USD|ISHIBDN|10/31/2012|
12/30/2021|DIGNITY HEALTH|CATMED|US254010AA90|254010AA9|United States|130000|133|133|USD|ISHIBDN|10/18/2012|
12/30/2021|CABOT CORPORATION|CBT|US127055AH48||United States|604000|624|624|USD|ISHIBDN|7/12/2012|
12/30/2021|CELANESE US HOLDINGS LLC|CE|US15089QAD60||United States|2028000|2121|2121|USD|ISHIBDN|11/13/2012|
12/30/2021|CHURCH & DWIGHT CO INC|CHD|US171340AK87|171340AK8|United States|1615000|1647|1647|USD|ISHIBDN|7/25/2017|
12/30/2021|CHURCH & DWIGHT CO INC|CHD|US171340AH58||United States|1096000|1122|1122|USD|ISHIBDN|9/26/2012|
12/30/2021|CHARTER COMMUNICATIONS OPERATING L|CHTR|US161175BB96|161175BB9|United States|11677000|12079|12079|USD|ISHIBDN|12/1/2016|
12/30/2021|CIGNA CORP|CI|US125523BT66|125523BT6|United States|1793000|1832|1832|USD|ISHIBDN|7/13/2020|
12/30/2021|COLGATE-PALMOLIVE CO MTN|CL|US19416QEL05||United States|1163000|1184|1184|USD|ISHIBDN|11/2/2017|
12/30/2021|CLOROX CO|CLX|US189054AT60|189054AT6|United States|4223000|4310|4310|USD|ISHIBDN|9/13/2012|
12/30/2021|COMCAST CABLE COMMUNICATIONS HOLDI|CMCSA|US00209TAB17||United States|4409000|4801|4801|USD|ISHIBDN|11/18/2002|
12/30/2021|CNH INDUSTRIAL CAPITAL LLC|CNHI|US12592BAH78||United States|1998000|2037|2037|USD|ISHIBDN|4/10/2017|
12/30/2021|CONOCOPHILLIPS CO|COP|US20826FAA49|20826FAA4|United States|850000|860|860|USD|ISHIBDN|12/7/2012|
12/30/2021|CAMPBELL SOUP CO|CPB|US134429AY59|134429AY5|United States|2093000|2138|2138|USD|ISHIBDN|8/2/2012|
12/30/2021|CISCO SYSTEMS INC|CSCO|US17275RAV42||United States|2792000|2828|2828|USD|ISHIBDN|6/17/2015|
12/30/2021|CARLISLE CO INC|CSL|US142339AF70|142339AF7|United States|531000|543|543|USD|ISHIBDN|11/20/2012|
12/30/2021|CINTAS CORPORATION NO 2|CTAS|US17252MAM29||United States|2413000|2439|2439|USD|ISHIBDN|3/14/2017|
12/30/2021|CINTAS CORPORATION NO. 2|CTAS|US17252MAL46||United States|450000|453|453|USD|ISHIBDN|6/8/2012|
12/30/2021|CVS HEALTH CORP|CVS|US126650CK42||United States|5550000|5699|5699|USD|ISHIBDN|7/20/2015|
12/30/2021|CVS HEALTH CORP|CVS|US126650BZ20||United States|5129000|5210|5210|USD|ISHIBDN|11/29/2012|
12/30/2021|CVS HEALTH CORP|CVS|US126650CQ12|126650CQ1|United States|2022000|2083|2083|USD|ISHIBDN|6/7/2016|
12/30/2021|CHEVRON CORP|CVX|US166764AT77||United States|2801000|2828|2828|USD|ISHIBDN|3/3/2015|
12/30/2021|CHEVRON CORP|CVX|US166764BN98||United States|2367000|2390|2390|USD|ISHIBDN|3/3/2017|
12/30/2021|CHEVRON USA INC|CVX|US166756AF32||United States|1607000|1608|1608|USD|ISHIBDN|8/12/2020|
12/30/2021|CHEVRON CORP|CVX|US166764AB69||United States|8137000|8255|8255|USD|ISHIBDN|12/5/2012|
12/30/2021|JOHN DEERE CAPITAL CORP MTN|DE|US24422ETL38||United States|2020000|2046|2046|USD|ISHIBDN|1/6/2017|
12/30/2021|JOHN DEERE CAPITAL CORP MTN|DE|US24422EUQ06||United States|1731000|1758|1758|USD|ISHIBDN|1/10/2019|
12/30/2021|JOHN DEERE CAPITAL CORP MTN|DE|US24422ERM39|24422ERM3|United States|1467000|1486|1486|USD|ISHIBDN|2/27/2012|
12/30/2021|JOHN DEERE CAPITAL CORP MTN|DE|US24422EUT45|24422EUT4|United States|2342000|2374|2374|USD|ISHIBDN|3/7/2019|
12/30/2021|DEERE & CO|DE|US244199BE40||United States|3764000|3785|3785|USD|ISHIBDN|6/8/2012|
12/30/2021|JOHN DEERE CAPITAL CORP MTN|DE|US24422EVA45|24422EVA4|United States|1646000|1659|1659|USD|ISHIBDN|9/12/2019|
12/30/2021|JOHN DEERE CAPITAL CORP MTN|DE|US24422EVG15||United States|1910000|1917|1917|USD|ISHIBDN|6/4/2020|
12/30/2021|JOHN DEERE CAPITAL CORP MTN|DE|US24422ETV10|24422ETV1|United States|2348000|2390|2390|USD|ISHIBDN|9/8/2017|
12/30/2021|DIAGEO INVESTMENT CORPORATION|DGELN|US25245BAB36|25245BAB3|United Kingdom|4043000|4094|4094|USD|ISHIBDN|5/11/2012|
12/30/2021|DIAGEO INVESTMENT CORPORATION|DGELN|US386088AF50||United Kingdom|303000|326|326|USD|ISHIBDN|9/21/1992|
12/30/2021|D R HORTON INC|DHI|US23331ABE82||United States|1492000|1535|1535|USD|ISHIBDN|9/14/2012|
12/30/2021|WALT DISNEY CO MTN|DIS|US25468PCT12|25468PCT1|United States|1867000|1890|1890|USD|ISHIBDN|2/14/2012|
12/30/2021|WALT DISNEY CO MTN|DIS|US25468PDQ63||United States|2083000|2107|2107|USD|ISHIBDN|3/6/2017|
12/30/2021|WALT DISNEY CO|DIS|US254687FJ07|254687FJ0|United States|1700000|1722|1722|USD|ISHIBDN|9/6/2019|
12/30/2021|WALT DISNEY CO|DIS|US254687CM62|254687CM6|United States|5024000|5154|5154|USD|ISHIBDN|11/22/2019|
12/30/2021|WALT DISNEY COMPANY (THE) MTN|DIS|US25468PCW41||United States|3665000|3730|3730|USD|ISHIBDN|11/30/2012|
12/30/2021|TYSON FOODS INC|TSN|US902494AT07||United States|3708000|3745|3745|USD|ISHIBDN|6/13/2012|
12/30/2021|EBAY INC|EBAY|US278642AN33||United States|2792000|2834|2834|USD|ISHIBDN|3/9/2016|
12/30/2021|EBAY INC|EBAY|US278642AE34||United States|2510000|2555|2555|USD|ISHIBDN|7/24/2012|
12/30/2021|EQUIFAX INC.|EFX|US294429AJ43||United States|2241000|2284|2284|USD|ISHIBDN|12/17/2012|
12/30/2021|EASTMAN CHEMICAL CO|EMN|US277432AN05|277432AN0|United States|2969000|3041|3041|USD|ISHIBDN|6/5/2012|
12/30/2021|ENTERPRISE PRODUCTS OPERATING LLC|EPD|US29379VBS16|29379VBS1|United States|2226000|2264|2264|USD|ISHIBDN|10/11/2018|
12/30/2021|ENTERPRISE PRODUCTS OPERATING LLC|EPD|US29379VAU70|29379VAU7|United States|2316000|2361|2361|USD|ISHIBDN|8/24/2011|
12/30/2021|SUNOCO LOGISTICS PARTNERS LP|ET|US86765BAJ89|86765BAJ8|United States|881000|900|900|USD|ISHIBDN|8/2/2011|
12/30/2021|REGENCY ENERGY PARTNERS LP/REGENCY|ET|US75886AAQ13|75886AAQ1|United States|2804000|2895|2895|USD|ISHIBDN|7/25/2014|
12/30/2021|EATON CORPORATION|ETN|US278062AC86||United States|6980000|7131|7131|USD|ISHIBDN|11/7/2013|
12/30/2021|FISERV INC|FISV|US337738AM09||United States|5090000|5206|5206|USD|ISHIBDN|9/25/2012|
