,ASOF_DATE,NAME,TICKER,ISIN,CUSIP,COUNTRY,POSITION_AMOUNT,MARKET_VALUE_IN_THOUSANDS,LOCAL_MARKET_VALUE_IN_THOUSANDS,CURRENCY,PORTFOLIO_TICKER,Issue_Date
12/30/2021,FHMS_K082   A2,FHMS_K082-A2,US3137FJKE87,,United States,2000000,2285,2285,USD,ISHCMBS,10/1/2018,
12/30/2021,FHMS_K083   A2,FHMS_K083-A2,US3137FJXV65,,United States,1195000,1377,1377,USD,ISHCMBS,11/1/2018,
12/30/2021,FHMS_K084   A2,FHMS_K084-A2,US3137FJZ934,,United States,1000000,1127,1127,USD,ISHCMBS,11/1/2018,
12/30/2021,BMARK_18-B8   A5,BMARK_18-B8-A5,US08162UAW09,08162UAW0,United States,1000000,1135,1135,USD,ISHCMBS,12/1/2018,
12/30/2021,FHMS_K086   A2,FHMS_K086-A2,US3137FKSH00,,United States,1725000,1965,1965,USD,ISHCMBS,12/1/2018,
12/30/2021,BMARK_18-B7   A4,BMARK_18-B7-A4,US08162TBB89,08162TBB8,United States,1000000,1153,1153,USD,ISHCMBS,11/1/2018,
12/30/2021,FHMS_K087   A2,FHMS_K087-A2,US3137FKUP97,,United States,4571000,5183,5183,USD,ISHCMBS,1/1/2019,
12/30/2021,BBCMS_18-C2   A5,BBCMS_18-C2-A5,US05491UBD90,05491UBD9,United States,2250000,2563,2563,USD,ISHCMBS,12/1/2018,
12/30/2021,CGCMT_18-C6   A4,CGCMT_18-C6-A4,US17327GAY08,,United States,1199000,1375,1375,USD,ISHCMBS,12/1/2018,
12/30/2021,FHMS_K135   A1,FHMS_K135-A1,US3137H4R289,,United States,1220000,1220,1220,USD,ISHCMBS,12/1/2021,
12/30/2021,WFCM_18-C48   A5,WFCM_18-C48 A5,US95001RAX70,,United States,1000000,1139,1139,USD,ISHCMBS,12/1/2018,
12/30/2021,BMARK_19-B9   A5,BMARK_19-B9-A5,US08160JAE73,,United States,1000000,1124,1124,USD,ISHCMBS,2/1/2019,
12/30/2021,GSMS_19-GC38   A4,GSMS_19-GC38-A4,US36252SAV97,,United States,750000,840,840,USD,ISHCMBS,2/1/2019,
12/30/2021,FHMS_K088   A2,FHMS_K088-A2,US3137FKZZ25,,United States,2010000,2271,2271,USD,ISHCMBS,3/1/2019,
12/30/2021,BANK_19-BN16   A4,BANK_19-BN16-A4,US065405AE24,,United States,2100000,2361,2361,USD,ISHCMBS,2/1/2019,
12/30/2021,BMARK_21-B25  ASB,BMARK_21-B25-ASB,US08163DAF42,,United States,650000,658,658,USD,ISHCMBS,4/1/2021,
12/30/2021,FHMS_K089   A2,FHMS_K089-A2,US3137FL6P46,,United States,2400000,2693,2693,USD,ISHCMBS,3/1/2019,
12/30/2021,WFCM_19-C49   A5,WFCM_19-C49-A5,US95001WBB37,,United States,1625000,1826,1826,USD,ISHCMBS,3/1/2019,
12/30/2021,FHMS_K090   A2,FHMS_K090-A2,US3137FLMV31,,United States,2500000,2784,2784,USD,ISHCMBS,4/1/2019,
12/30/2021,FHMS-K091   A2,FHMS-K091-A2,US3137FLN910,,United States,6517000,7295,7295,USD,ISHCMBS,4/1/2019,
12/30/2021,BMARK_19-B11   A5,BMARK_19-B11-A5,US08162BBE11,08162BBE1,United States,1000000,1097,1097,USD,ISHCMBS,6/1/2019,
12/30/2021,BANK_19-BN20   A2,BANK_19-BN20-A2,US06540AAC53,,United States,500000,520,520,USD,ISHCMBS,9/1/2019,
12/30/2021,WFCM_19-C50   A5,WFCM_19-C50-A5,US95001XBB10,,United States,750000,830,830,USD,ISHCMBS,5/1/2019,
12/30/2021,FHMS_K092   A2,FHMS_K092-A2,US3137FLYV03,,United States,3010000,3334,3334,USD,ISHCMBS,5/1/2019,
12/30/2021,GSMS_19-GC40   A4,GSMS_19-GC40-A4,US36257HBP01,36257HBP0,United States,1131000,1210,1210,USD,ISHCMBS,7/1/2019,
12/30/2021,JPMCC_19-COR5     A4,JPMCC_19-COR5-A4,US46591EAT47,46591EAT4,United States,1200000,1302,1302,USD,ISHCMBS,6/1/2019,
12/30/2021,BANK_19-BN21   A4,BANK_19-BN21-A4,US06540BBC28,06540BBC2,United States,2000000,2060,2060,USD,ISHCMBS,10/1/2019,
12/30/2021,BBCMS_19-C3   A4,BBCMS_19-C3-A4,US05550MAU80,,United States,2746000,3011,3011,USD,ISHCMBS,6/1/2019,
12/30/2021,BANK_19-BN22   A3,BNK_19-B22-A3,US06540XBF78,,United States,1000000,1039,1039,USD,ISHCMBS,11/1/2019,
12/30/2021,FHMS_K095   A2,FHMS_K095-A2,US3137FNAE00,,United States,2175000,2338,2338,USD,ISHCMBS,8/1/2019,
12/30/2021,FHMS_K094   A2,FHMS_K094-A2,US3137FMTY89,,United States,1420000,1536,1536,USD,ISHCMBS,7/1/2019,
12/30/2021,BANK_19-BN19   A3,BANK_19-BN19-A3,US06540WBD48,,United States,497000,534,534,USD,ISHCMBS,8/1/2019,
12/30/2021,BBCMS_19-C4   A5,BBCMS_19-C4-A5,US07335CAF14,07335CAF1,United States,2000000,2105,2105,USD,ISHCMBS,8/1/2019,
12/30/2021,MSC_19-H7   A4,MSC_19-H7-A4,US61771MAW01,61771MAW0,United States,1000000,1076,1076,USD,ISHCMBS,7/1/2019,
12/30/2021,CGCMT_19-GC41     A5,CGCMT_19-GC41-A5,US17328FAW59,17328FAW5,United States,2500000,2624,2624,USD,ISHCMBS,8/1/2019,
12/30/2021,FHMS_K096   A2,FHMS_K096-A2,US3137FNB820,,United States,1215000,1283,1283,USD,ISHCMBS,8/1/2019,
12/30/2021,BANK_19-BN20   A3,BANK_19-BN20-A3,US06540AAD37,,United States,1000000,1064,1064,USD,ISHCMBS,9/1/2019,
12/30/2021,CD_19-CD8   A4,CD_19-CD8-A4,US12515BAE83,,United States,1000000,1052,1052,USD,ISHCMBS,8/1/2019,
12/30/2021,FHMS_K098   A2,FHMS_K098-A2,US3137FPHK45,,United States,500000,525,525,USD,ISHCMBS,10/1/2019,
12/30/2021,GSMS_20-GC45   A4,GSMS_20-GC45-A4,US36258YBF43,36258YBF4,United States,775000,802,802,USD,ISHCMBS,1/1/2020,
12/30/2021,UBSCM_19-C17   A4,UBSCM_19-C17-A4,US90278MBA45,,United States,1000000,1050,1050,USD,ISHCMBS,10/1/2019,
12/30/2021,BANK_19-BN21   A5,BANK_19-BN21-A5,US06540BBD01,06540BBD0,United States,1500000,1580,1580,USD,ISHCMBS,10/1/2019,
12/30/2021,CGCMT_19-GC43     A4,CGCMT_19-GC43-A4,US17328HBD26,17328HBD2,United States,750000,797,797,USD,ISHCMBS,11/1/2019,
12/30/2021,CSAIL_19-C17   A5,CSAIL_19-C17-A5,US12597BAU35,,United States,2000000,2116,2116,USD,ISHCMBS,9/1/2019,
12/30/2021,FHMS_K099   A2,FHMS_K099-A2,US3137FPJG15,,United States,2461000,2614,2614,USD,ISHCMBS,10/1/2019,
12/30/2021,BANK_19-BN22   A4,BANK_19-BN22-A4,US06540XBG51,06540XBG5,United States,820000,871,871,USD,ISHCMBS,11/1/2019,
12/30/2021,FHMS_K100   A2,FHMS_K100-A2,US3137FQ3A94,3137FQ3A9,United States,1000000,1068,1068,USD,ISHCMBS,11/1/2019,
12/30/2021,FHLMC_K102   A2,FHLMC_K102-A2,US3137FQKC64,3137FQKC6,United States,2000000,2119,2119,USD,ISHCMBS,12/1/2019,
12/30/2021,FHMS_K154   A2,FHMS_K154-A2,US3137FDES77,,United States,1500000,1678,1678,USD,ISHCMBS,1/1/2018,
12/30/2021,WFCM_19-C53   A4,WFCM_19-C53-A4,US95002BAE39,,United States,1400000,1490,1490,USD,ISHCMBS,11/1/2019,
12/30/2021,BMARK_20-IG1   A3,BMARK_20-IG1-A3,US08162LAC46,,United States,1750000,1817,1817,USD,ISHCMBS,2/1/2020,
12/30/2021,BBCMS_19-C5   A4,BBCMS_19-C5-A4,US05492JAW27,,United States,3000000,3187,3187,USD,ISHCMBS,11/1/2019,
12/30/2021,FHMS_K101   A2,FHMS_K101-A2,US3137FQ3Z46,,United States,250000,265,265,USD,ISHCMBS,11/1/2019,
12/30/2021,JPMDB_19-COR6     A4,JPMDB_19-COR6-A4,US48129RAX35,,United States,955000,1018,1018,USD,ISHCMBS,11/1/2019,
12/30/2021,BMARK_19-B14   A5,BMARK_19-B14-A5,US08162YAE23,,United States,500000,533,533,USD,ISHCMBS,11/1/2019,
12/30/2021,FHMS_K103   A2,FHMS_K103-A2,US3137FQKN20,,United States,2720000,2905,2905,USD,ISHCMBS,12/1/2019,
12/30/2021,COMM_19-GC44   A5,COMM_19-GC44-A5,US12655TBM09,,United States,1000000,1056,1056,USD,ISHCMBS,12/1/2019,
12/30/2021,CGCMT_19-C7   A4,CGCMT_19-C7-A4,US17328CAD48,,United States,2000000,2135,2135,USD,ISHCMBS,12/1/2019,
12/30/2021,BANK_20-BN25   A5,BANK_20-BN25-A5,US06539WBB19,,United States,1000000,1039,1039,USD,ISHCMBS,2/1/2020,
12/30/2021,CGCMT_20-GC46     A5,CGCMT_20-GC46-A5,US17328RAZ29,17328RAZ2,United States,2000000,2080,2080,USD,ISHCMBS,2/1/2020,
12/30/2021,FHMS_K104   A2,FHMS_K104-A2,US3137FREH09,,United States,2005000,2083,2083,USD,ISHCMBS,2/1/2020,
12/30/2021,BBCMS_20-C6   A4,BBCMS_20-C6-A4,US05492TBP49,,United States,3000000,3101,3101,USD,ISHCMBS,2/1/2020,
12/30/2021,FHMS_K107   A2,FHMS_K-107-A2,US3137FRZA27,,United States,3250000,3231,3231,USD,ISHCMBS,4/1/2020,
12/30/2021,WFCM_20-C55   A5,WFCM_20-C55-A5,US95002EBB20,,United States,1000000,1041,1041,USD,ISHCMBS,2/1/2020,
12/30/2021,BMARK_20-B17   A5,BMARK_20-B17-A5,US08162MAX65,,United States,3000000,3032,3032,USD,ISHCMBS,3/1/2020,
12/30/2021,MSC_20-L4   A3,MSC_20-L4-A3,US61770KAX37,,United States,1500000,1554,1554,USD,ISHCMBS,2/1/2020,
12/30/2021,BMARK_20-B16   A5,BMARK_20-B16-A5,US08161NAF42,,United States,1990000,2076,2076,USD,ISHCMBS,2/1/2020,
12/30/2021,JPMDB_20-COR7     A5,JPMDB_20-COR7-A5,US46652JAW27,,United States,539000,540,540,USD,ISHCMBS,6/1/2020,
12/30/2021,FHMS_K105   A2,FHMS_K105-A2,US3137FRUJ80,,United States,3485000,3522,3522,USD,ISHCMBS,3/1/2020,
12/30/2021,FHMS_K106   A2,FHMS_K106-A2,US3137FRUT62,3137FRUT6,United States,3500000,3589,3589,USD,ISHCMBS,3/1/2020,
12/30/2021,CSAIL_20-C19   A3,CSAIL_20-C19-A3,US12597NAS27,,United States,500000,511,511,USD,ISHCMBS,3/1/2020,
12/30/2021,FHMS_K108   A2,FHMS_K108-A2,US3137FTBM86,,United States,4153000,4089,4089,USD,ISHCMBS,5/1/2020,
12/30/2021,FHMS_K110   A2,FHMS_K110-A2,US3137FTZQ35,,United States,4640000,4550,4550,USD,ISHCMBS,6/1/2020,
12/30/2021,BMarK_21-B24   A4,BMarK_21-B24-A4,US08163CBB46,,United States,3000000,3032,3032,USD,ISHCMBS,3/1/2021,
12/30/2021,FREMF_20-K109     A2,FREMF_20-K109-A2,US3137FTFY88,,United States,2000000,1974,1974,USD,ISHCMBS,5/1/2020,
12/30/2021,MSC_20-HR8   A4,MSC_20-HR8-A4,US61692BBP40,,United States,1120000,1107,1107,USD,ISHCMBS,7/1/2020,
12/30/2021,FHMS_K111   A2,FHMS_K111-A2,US3137FUZC12,,United States,1500000,1455,1455,USD,ISHCMBS,7/1/2020,
12/30/2021,WFCM_20-C57   A4,WFCM_20-C57-A4,US95002XBD66,,United States,2919000,2909,2909,USD,ISHCMBS,8/1/2020,
12/30/2021,FHMS_K115   A2,FHMS_K115-A2,US3137FWG796,,United States,1000000,972,972,USD,ISHCMBS,9/1/2020,
12/30/2021,FHLMC_K114   A2,FHLMC_K114-A2,US3137FVNG37,,United States,4010000,3891,3891,USD,ISHCMBS,8/1/2020,
12/30/2021,FHMS_K116   A2,FHMS_K116-A2,US3137FWHT05,,United States,2000000,1942,1942,USD,ISHCMBS,9/1/2020,
12/30/2021,BANK_20-BN28   A4,BANK_20-BN28-A4,US06540YAH27,,United States,500000,488,488,USD,ISHCMBS,9/1/2020,
12/30/2021,FHMS_K117   A2,FHMS_K117-A2,US3137FX3Q92,,United States,1500000,1459,1459,USD,ISHCMBS,10/1/2020,
12/30/2021,BBCMS_20-C8   A5,BBCMS_20-C8-A5,US05552ABC18,,United States,1000000,988,988,USD,ISHCMBS,10/1/2020,
12/30/2021,FHMS_K118   A2,FHMS_K118-A2,US3137F62M87,,United States,2500000,2448,2448,USD,ISHCMBS,10/1/2020,
12/30/2021,FHMS_K119   A2,FHMS_K119-A2,US3137F63Z81,,United States,3000000,2953,2953,USD,ISHCMBS,11/1/2020,
12/30/2021,FHMS_18-K157   A2,FHMS_18_K157-A2,US3137FHQ630,,United States,1076000,1250,1250,USD,ISHCMBS,9/1/2018,
12/30/2021,WFCM_20-C58   A4,WFCM_20-C58-A4,US95002UAJ07,95002UAJ0,United States,1000000,992,992,USD,ISHCMBS,12/1/2020,
12/30/2021,FHMS_K120-A2   A2,FHMS_K120-A2,US3137F72P90,,United States,4000000,3914,3914,USD,ISHCMBS,11/1/2020,
12/30/2021,FHMS_K121   A2,FHMS_K121-A2,US3137F83Q47,,United States,1500000,1473,1473,USD,ISHCMBS,12/1/2020,
12/30/2021,BMARK_20-B22   A5,BMARK_20-B22-A5,US08163BBA89,,United States,1000000,984,984,USD,ISHCMBS,12/1/2020,
12/30/2021,FHMS_K159   A2,FHMS_K159-A2,US3137FKKN59,,United States,833000,968,968,USD,ISHCMBS,12/1/2018,
12/30/2021,FHMS_K1502   A2,FHMS_K1502-A2,US3137BPVN63,,United States,250000,275,275,USD,ISHCMBS,6/1/2016,
12/30/2021,FHMS-_K123   A2,FHMS_K123-A2,US3137F8ZV80,,United States,600000,593,593,USD,ISHCMBS,1/1/2021,
12/30/2021,FHMS_K124   A2,FHMS_K124-A2,US3137F9CT64,,United States,2300000,2279,2279,USD,ISHCMBS,2/1/2021,
12/30/2021,FHMS_K126   A2,FHMS_K126-A2,US3137FXYV41,,United States,3866000,3960,3960,USD,ISHCMBS,3/1/2021,
12/30/2021,FHMS_K1510   A2,FHMSK_1510-A2,US3137FL2L77,,United States,250000,290,290,USD,ISHCMBS,2/1/2019,
12/30/2021,BANK_21-BN32   A5,BANK_21-BN32-A5,US06542BBH96,06542BBH9,United States,2000000,2078,2078,USD,ISHCMBS,3/1/2021,
12/30/2021,FHMS_K125   A2,FHMS_K125-A2,US3137F9Z796,3137F9Z79,United States,2000000,2012,2012,USD,ISHCMBS,2/1/2021,
12/30/2021,BBCMS_21-C10   A5,BBCMS_21-C10-A5,US05551VBJ17,05551VBJ1,United States,3000000,3065,3065,USD,ISHCMBS,7/1/2021,
12/30/2021,BMARK_21-B25   A5,BMARK_21-B25-A5,US08163DAE76,,United States,2000000,2067,2067,USD,ISHCMBS,4/1/2021,
12/30/2021,FHMS_K127   A2,FHMS_K127-A2,US3137FXZ356,,United States,7500000,7703,7703,USD,ISHCMBS,3/1/2021,
12/30/2021,FHMS_K128   A2,FHMS_K128-A2,US3137FYUJ32,,United States,4000000,4079,4079,USD,ISHCMBS,4/1/2021,
12/30/2021,FHMS-K-1511   A2,FHMS-K-1511-A2,US3137FLYJ74,,United States,1000000,1153,1153,USD,ISHCMBS,5/1/2019,
12/30/2021,FHMS_K1512   A2,FHMS_K1512-A2,US3137FMTS12,,United States,1230000,1340,1340,USD,ISHCMBS,7/1/2019,
12/30/2021,BMARK_21-B26   A5,BMARK_21-B26-A5,US08163EBD67,,United States,2500000,2593,2593,USD,ISHCMBS,5/1/2021,
12/30/2021,WFCM_21-C59   A5,WFCM_21-C59-A5,US95003CAJ99,95003CAJ9,United States,1000000,1034,1034,USD,ISHCMBS,5/1/2021,
12/30/2021,BANK 2021-BNK34   A5,BANK 2021-BNK34-,US06541JAL52,,United States,244000,249,249,USD,ISHCMBS,6/1/2021,
12/30/2021,FHMS_K130   A2,FHMS_K130-A2,US3137H1YS97,,United States,2500000,2485,2485,USD,ISHCMBS,8/1/2021,
12/30/2021,FHMS K-131   A2,FHMS K-131-A2,US3137H2AD67,,United States,3000000,3015,3015,USD,ISHCMBS,9/1/2021,
12/30/2021,BMARK_21-B29   A5,BMARK_21-B29-A5,US08163JAE47,08163JAE4,United States,830000,844,844,USD,ISHCMBS,9/1/2021,
12/30/2021,BBCMS_21-C11   A5,BBCMS_21-C11-A5,US05493MAF14,,United States,1500000,1510,1510,USD,ISHCMBS,9/1/2021,
12/30/2021,FREMF_K132   A2,FREMF_K132-A2,,,United States,1000000,1019,1019,USD,ISHCMBS,10/1/2021,
12/30/2021,MSC_21-L7   A5,MSC_21-L7-A5,US61772TBH68,61772TBH6,United States,3000000,3079,3079,USD,ISHCMBS,10/1/2021,
12/30/2021,FHMS_K133   A2,FHMS_K133-A2,,,United States,1000000,1026,1026,USD,ISHCMBS,11/1/2021,
12/30/2021,FHMS_K153   A3,FHMS_K153-A3,US3137BXHC98,,United States,500000,554,554,USD,ISHCMBS,4/1/2017,
12/30/2021,FHMS_K135   A2,FHMS_K135-A2,,,United States,2800000,2887,2887,USD,ISHCMBS,12/1/2021,
12/30/2021,FHMS_K154   A3,FHMS_K154-A3,US3137FDET50,,United States,1345000,1542,1542,USD,ISHCMBS,1/1/2018,
12/30/2021,FREMF_K-1506   A3,FREMF_K-1506-A3,US3137FH2A03,,United States,500000,583,583,USD,ISHCMBS,8/1/2018,
12/30/2021,FHMS_K1510   A3,FHMS_K1510-A3,US3137FL2M50,,United States,500000,582,582,USD,ISHCMBS,2/1/2019,
12/30/2021,FHMS_K159   A3,FHMS_K159-A3,US3137FKKP08,,United States,2000000,2354,2354,USD,ISHCMBS,12/1/2018,
12/30/2021,FHMS_K-1512   A3,FHMS_K-1512-A3,US3137FMTT94,,United States,1450000,1583,1583,USD,ISHCMBS,7/1/2019,
12/30/2021,FHMS_19-K-1513    A3,FHMS_19-K-1513-A,US3137FPJ976,,United States,1015000,1081,1081,USD,ISHCMBS,10/1/2019,
12/30/2021,FHMS_K-1514   A2,FHMS_K-1514-A2,US3137FQJZ78,,United States,1000000,1073,1073,USD,ISHCMBS,12/1/2019,
12/30/2021,FHMS_K-1517   A2,FHMS_K-1517-A2,US3137FWHF01,,United States,500000,475,475,USD,ISHCMBS,9/1/2020,
12/30/2021,FHLMC_20-K1516    A2,FHLMC_20-K1516-A,US3137FUZJ64,,United States,1825000,1733,1733,USD,ISHCMBS,7/1/2020,
12/30/2021,FHLMC_1518   A2,FHLMC_1518-A2,US3137FXQW16,,United States,2500000,2412,2412,USD,ISHCMBS,11/1/2020,
12/30/2021,FHLK_15-20   A2,FHLK_15-20-A2,US3137FYTX45,,United States,2000000,2055,2055,USD,ISHCMBS,4/1/2021,
12/30/2021,FHMS K-1521   A2,FHMS K-1521-A2,US3137H2NY67,,United States,2000000,1997,1997,USD,ISHCMBS,9/1/2021,
12/30/2021,FHMS_K742   AM,FHMS_K742-AM,US3137FYZL33,,United States,1400000,1378,1378,USD,ISHCMBS,5/1/2021,
12/30/2021,MSBAM_12-C6   AS,MSBAM_12-C6-AS,US61761DAE22,,United States,500000,508,508,USD,ISHCMBS,10/1/2012,
12/30/2021,COMM_13-LC6   AM,COMM_13-LC6-AM,US20048EBA82,,United States,100000,102,102,USD,ISHCMBS,1/1/2013,
12/30/2021,MSBAM_13-C7   AS,MSBAM_13-C7-AS,US61690KAG76,,United States,1621000,1652,1652,USD,ISHCMBS,1/1/2013,
12/30/2021,GSMS_12-GCJ9   AS,GSMS_12-GCJ9-AS,US36192PAT30,,United States,200000,203,203,USD,ISHCMBS,11/1/2012,
12/30/2021,WFRBS_12-C10   AS,WFRBS_12-C10-AS,US92890NAW92,,United States,250000,252,252,USD,ISHCMBS,12/1/2012,
12/30/2021,JPMCCMSC_13-C10   AS,JPMCC_13-C10-AS,US46639JAH32,,United States,1100000,1127,1127,USD,ISHCMBS,3/1/2013,
12/30/2021,CGCMT_13-GC11     AS,CGCMT_13-GC11-AS,US17320DAN84,,United States,100000,102,102,USD,ISHCMBS,4/1/2013,
12/30/2021,JPMBB_13-C12   AS,JPMBB_13-C12-AS,US46639NAU54,,United States,500000,517,517,USD,ISHCMBS,6/1/2013,
12/30/2021,WFCM_13-LC12   AS,WFCM_13-LC12-AS,US94988QAN16,94988QAN1,United States,473000,487,487,USD,ISHCMBS,7/1/2013,
12/30/2021,JPMBB_13-C14   AS,JPMBB_13-C14-AS,US46640LAH50,,United States,150000,154,154,USD,ISHCMBS,8/1/2013,
12/30/2021,COMM_13-CR11   AM,COMM_13-CR11-AM,US12626LBN10,,United States,250000,263,263,USD,ISHCMBS,10/1/2013,
12/30/2021,MSBAM_14-C14   AS,MSBAM_14-C14-AS,US61690GAH48,,United States,200000,211,211,USD,ISHCMBS,2/1/2014,
12/30/2021,GSMS_14-GC18   AS,GSMS_14-GC18-AS,US36252RAZ29,,United States,650000,686,686,USD,ISHCMBS,1/1/2014,
12/30/2021,JPMBB _14-C18     AS,JPMB _14-C18 -AS,US46641JBA34,,United States,1200000,1249,1249,USD,ISHCMBS,2/1/2014,
12/30/2021,COMM_14-UBS2   AM,COMM 2014-UBS2 A,US12591UAH68,,United States,425000,446,446,USD,ISHCMBS,3/1/2014,
12/30/2021,GSMS_14-GC22   AS,GSMS_14-GC22-AS,US36253BAY92,,United States,250000,262,262,USD,ISHCMBS,6/1/2014,
12/30/2021,COMM_14-CR18   AM,COMM_14-CR18-AM,US12632QAZ63,,United States,300000,317,317,USD,ISHCMBS,6/1/2014,
12/30/2021,CGCMT_14-GC23     AS,CGCMT_14-GC23-AS,US17322VAV80,,United States,250000,263,263,USD,ISHCMBS,8/1/2014,
12/30/2021,COMM_14-UBS4   AM,COMM_14-UBS4-AM,US12591QAT94,,United States,500000,527,527,USD,ISHCMBS,7/1/2014,
12/30/2021,WFRBS_14-C22   AS,WFRBS_14-C22-AS,US92890KBC80,,United States,480000,508,508,USD,ISHCMBS,9/1/2014,
12/30/2021,CGCMT_14-GC25     AS,CGCMT_14-GC25-AS,US17322YAF79,,United States,953000,1005,1005,USD,ISHCMBS,10/1/2014,
12/30/2021,COMM_14_CCRE20    AM,COMM_14_CCRE20-A,US12592LBL53,,United States,250000,262,262,USD,ISHCMBS,10/1/2014,
12/30/2021,JPMBB_14-C25   AS,JPMBB_14-C25-AS,US46643PBJ84,,United States,232000,243,243,USD,ISHCMBS,11/1/2014,
12/30/2021,MSBAM_15-C20   AS,MSBAM_15-C20-AS,US61764RBH03,,United States,500000,523,523,USD,ISHCMBS,1/1/2015,
12/30/2021,WFCM_15-C26   AS,WFCM_15-C26-AS,US94989CAZ41,,United States,820000,855,855,USD,ISHCMBS,2/1/2015,
12/30/2021,COMM_15-CR22   AM,COMM_15-CR22-AM,US12592XBF24,,United States,200000,211,211,USD,ISHCMBS,3/1/2015,
12/30/2021,JPMBB_15-C27   AS,JPMBB_15-C27-AS,US46644ABK79,,United States,500000,522,522,USD,ISHCMBS,2/1/2015,
12/30/2021,GSMS_15-GC30   AS,GSMS_15-GC30-AS,US36250GAT22,,United States,500000,530,530,USD,ISHCMBS,5/1/2015,
12/30/2021,CSAIL_15-C2   AS,CSAIL_15-C2-AS,US12634NAX66,,United States,700000,734,734,USD,ISHCMBS,5/1/2015,
12/30/2021,CSAIL_15-C1   AS,CSAIL_15-C1-AS,US126281BD56,,United States,435000,454,454,USD,ISHCMBS,3/1/2015,
12/30/2021,WFCM_15-C28   AS,WFCM_15-C28-AS,US94989JBB17,,United States,250000,266,266,USD,ISHCMBS,5/1/2015,
12/30/2021,JPMBB_15-C30   AS,JPMBB_15-C30-AS,US46644UBE73,,United States,635000,681,681,USD,ISHCMBS,7/1/2015,
12/30/2021,CGCMT_15-GC33     AS,CGCMT_15-GC33-AS,US29425AAF03,,United States,850000,916,916,USD,ISHCMBS,9/1/2015,
12/30/2021,JPMCC_15-JP1   AS,JPMCC_15-JP1-AS,US46590KAG94,,United States,750000,806,806,USD,ISHCMBS,12/1/2015,
12/30/2021,MSCI_15-UBS8   AS,MSCI_15-UBS8-AS,US61691ABN28,,United States,250000,267,267,USD,ISHCMBS,12/1/2015,
12/30/2021,COMM_16-DC2   AM,COMM_16-DC2-AM,US12594CBH25,,United States,750000,808,808,USD,ISHCMBS,3/1/2016,
12/30/2021,JPMCC_16-JP2   AS,JPMCC_16-JP2-AS,US46590MAV28,,United States,700000,713,713,USD,ISHCMBS,7/1/2016,
12/30/2021,JPMCC_16-JP3   AS,JPMCC_16-JP3-AS,US46590RAJ86,,United States,1000000,1028,1028,USD,ISHCMBS,9/1/2016,
12/30/2021,CSAIL_16-C7   AS,CSAIL_16-C7-AS,US12637UBA60,,United States,1000000,1070,1070,USD,ISHCMBS,11/1/2016,
12/30/2021,WFCM_16-C36   AS,WFCM_16-C36-AS,US95000MBR16,,United States,500000,516,516,USD,ISHCMBS,11/1/2016,
12/30/2021,CGCMT_16-P6   AS,CGCMT_16-P6-AS,US17291EAY77,,United States,1000000,1078,1078,USD,ISHCMBS,12/1/2016,
12/30/2021,JPMCC_17-JP5   AS,JPMCC_17-JP5-AS,US46647TAX63,,United States,650000,703,703,USD,ISHCMBS,3/1/2017,
12/30/2021,CD_17-CD3   AS,CD_17-CD3-AS,US12515GAF46,,United States,750000,803,803,USD,ISHCMBS,2/1/2017,
12/30/2021,BANK_17-BNK4   AS,BANK_17-BNK4-AS,US06541FBD06,06541FBD0,United States,1500000,1609,1609,USD,ISHCMBS,4/1/2017,
12/30/2021,JPMCC_17-JP6   AS,JPMCC_17-JP6-A,US48128KAX90,,United States,400000,429,429,USD,ISHCMBS,6/1/2017,
12/30/2021,CGCMT_17-P8   AS,CGCMT_17-P8-AS,US17326DAF96,,United States,750000,811,811,USD,ISHCMBS,9/1/2017,
12/30/2021,MSBAMLT_17-C34    AS,MSBAMLT_17-C34-A,US61767EAH71,,United States,500000,544,544,USD,ISHCMBS,10/1/2017,
12/30/2021,BANK_17-BNK8   AS,BANK_17-BNK8-AS,US06650AAH05,,United States,1000000,1083,1083,USD,ISHCMBS,11/1/2017,
12/30/2021,UBSCM_17-C6   AS,UBSCM_17-C6-AS,US90276UBC45,,United States,500000,544,544,USD,ISHCMBS,12/1/2017,
12/30/2021,BMARK_18-B1   AM,BMARK_18-B1-AM,US08162PAZ45,,United States,500000,542,542,USD,ISHCMBS,1/1/2018,
12/30/2021,BMARK_18-B2   AS,BMARK_18-B2-AS,US08161CAJ09,,United States,1000000,1102,1102,USD,ISHCMBS,2/1/2018,
12/30/2021,WFCM_18-C45   AS,WFCM_18-C45-AS,US95001NBB38,,United States,350000,392,392,USD,ISHCMBS,7/1/2018,
12/30/2021,BMARK_18-B5   AS,BMARK_18-B5-AS,US08160BAH78,,United States,1000000,1127,1127,USD,ISHCMBS,8/1/2018,
12/30/2021,WFCM_18-C46   AS,WFCM_18-C46-AS,US95001QAX97,,United States,500000,561,561,USD,ISHCMBS,8/1/2018,
12/30/2021,BANK_18-BN14   AS,BANK_18-BN14-AS,US06035RAU05,,United States,500000,564,564,USD,ISHCMBS,9/1/2018,
12/30/2021,BMARK_18-B8   AS,BMARK_18-B8-AS,US08162UBA79,08162UBA7,United States,1563000,1771,1771,USD,ISHCMBS,12/1/2018,
12/30/2021,BANK_19-BNK16     AS,BANK_19-BNK16-AS,US065405AF98,,United States,262417,295,295,USD,ISHCMBS,2/1/2019,
