,ASOF_DATE,NAME,TICKER,ISIN,CUSIP,COUNTRY,POSITION_AMOUNT,MARKET_VALUE_IN_THOUSANDS,LOCAL_MARKET_VALUE_IN_THOUSANDS,CURRENCY,PORTFOLIO_TICKER,Issue_Date
12/30/2021,PARK INTERMEDIATE HOLDINGS LLC 144A,PK,US70052LAA17,70052LAA1,United States,480000,510,510,USD,ISHHYDB,5/29/2020,
12/30/2021,PARK INTERMEDIATE HOLDINGS LLC 144A,PK,US70052LAB99,70052LAB9,United States,960000,1018,1018,USD,ISHHYDB,9/18/2020,
12/30/2021,PARK INTERMEDIATE HOLDINGS LLC 144A,PK,US70052LAC72,,United States,100000,103,103,USD,ISHHYDB,5/14/2021,
12/30/2021,PRA GROUP INC              144A,PRAA,US69354NAD84,69354NAD8,United States,315000,321,321,USD,ISHHYDB,9/22/2021,
12/30/2021,PROG HOLDINGS INC          144A,PRG,US74319RAA95,74319RAA9,United States,200000,207,207,USD,ISHHYDB,11/26/2021,
12/30/2021,RADIAN GROUP INC,RDN,US750236AW16,750236AW1,United States,545000,593,593,USD,ISHHYDB,6/24/2019,
12/30/2021,RLJ LODGING TRUST LP       144A,RLJ,US74965LAB71,74965LAB7,United States,685000,686,686,USD,ISHHYDB,9/13/2021,
12/30/2021,HOSPITALITY PROPERTIES TRUST,SVC,US44106MAZ59,44106MAZ5,United States,1085000,1080,1080,USD,ISHHYDB,9/18/2019,
12/30/2021,HOSPITALITY PROPERTIES TRUST,SVC,US44106MBA99,44106MBA9,United States,625000,618,618,USD,ISHHYDB,9/18/2019,
12/30/2021,WEWORK CO INC              144A,WEWORK,US96208LAA98,96208LAA9,United States,985000,949,949,USD,ISHHYDB,4/30/2018,
12/30/2021,XHR LP     144A,XHR,US98372MAA36,98372MAA3,United States,612000,659,659,USD,ISHHYDB,8/18/2020,
12/30/2021,AZUL INVESTMENTS LLP       144A,AZULBZ,US05502FAC23,05502FAC2,Brazil,890000,819,819,USD,ISHHYDB,6/15/2021,
12/30/2021,AMERICAN AIRLINES GROUP INC 144A,AAL,US02376RAE27,02376RAE2,United States,840000,794,794,USD,ISHHYDB,2/25/2020,
12/30/2021,AMERICAN AIRLINES INC      144A,AAL,US023771S586,023771S58,United States,800000,1034,1034,USD,ISHHYDB,6/30/2020,
12/30/2021,AECOM,ACM,US00774CAB37,00774CAB3,United States,1145000,1265,1265,USD,ISHHYDB,6/26/2017,
12/30/2021,ALLISON TRANSMISSION INC   144A,ALSN,US019736AF46,019736AF4,United States,360000,395,395,USD,ISHHYDB,3/29/2019,
12/30/2021,ANTERO MIDSTREAM PARTNERS LP 144A,AM,US03690EAA64,03690EAA6,United States,330000,367,367,USD,ISHHYDB,11/10/2020,
12/30/2021,ANTERO MIDSTREAM PARTNERS LP / ANT 144A,AM,US03690AAD81,03690AAD8,United States,725000,762,762,USD,ISHHYDB,2/25/2019,
12/30/2021,AMC ENTERTAINMENT HOLDINGS INC 144A,AMC,US00165CAN48,,United States,600000,658,658,USD,ISHHYDB,4/24/2020,
12/30/2021,PRIME SECURITY SERVICES BORROWER L 144A,PRSESE,US74166MAB28,74166MAB2,United States,410000,442,442,USD,ISHHYDB,4/4/2019,
12/30/2021,PRIME SECURITY SERVICES BORROWER L 144A,PRSESE,US74166MAC01,74166MAC0,United States,958000,1044,1044,USD,ISHHYDB,4/4/2019,
12/30/2021,PRIME SECURITY SERVICES BORROWER L 144A,PRSESE,US74166MAE66,,United States,475000,509,509,USD,ISHHYDB,1/28/2020,
12/30/2021,ADT CORP   144A,ADT,US74166NAA28,,United States,950000,983,983,USD,ISHHYDB,5/2/2016,
12/30/2021,APX GROUP INC              144A,VVNT,US00213MAV63,00213MAV6,United States,775000,837,837,USD,ISHHYDB,2/14/2020,
12/30/2021,ANTERO RESOURCES CORP      144A,AR,US03674XAQ97,03674XAQ9,United States,836000,954,954,USD,ISHHYDB,1/26/2021,
12/30/2021,ARCONIC ROLLED PRODUCTS CORP 144A,ARNC,US03966VAA52,03966VAA5,United States,1185000,1290,1290,USD,ISHHYDB,2/7/2020,
12/30/2021,ARCHROCK PARTNERS LP       144A,APLP,US03959KAA88,,United States,630000,672,672,USD,ISHHYDB,3/21/2019,
12/30/2021,ARCHROCK PARTNERS LP       144A,APLP,US03959KAC45,03959KAC4,United States,285000,302,302,USD,ISHHYDB,12/20/2019,
12/30/2021,ADTALEM GLOBAL EDUCATION INC 144A,ATGE,US00737WAA71,00737WAA7,United States,846000,841,841,USD,ISHHYDB,3/1/2021,
