,ASOF_DATE,NAME,TICKER,ISIN,CUSIP,COUNTRY,POSITION_AMOUNT,MARKET_VALUE_IN_THOUSANDS,LOCAL_MARKET_VALUE_IN_THOUSANDS,CURRENCY,PORTFOLIO_TICKER,Issue_Date
12/30/2021,APPLE INC,AAPL,US037833CJ77,,United States,2672000,2939,2939,USD,ISHIBDS,2/9/2017,
12/30/2021,APPLE INC,AAPL,US037833CR93,037833CR9,United States,2418000,2618,2618,USD,ISHIBDS,5/11/2017,
12/30/2021,APPLE INC,AAPL,US037833CX61,037833CX6,United States,1124000,1206,1206,USD,ISHIBDS,6/20/2017,
12/30/2021,APPLE INC,AAPL,US037833DB33,,United States,2419000,2600,2600,USD,ISHIBDS,9/12/2017,
12/30/2021,APPLE INC,AAPL,US037833DK32,037833DK3,United States,2017000,2174,2174,USD,ISHIBDS,11/13/2017,
12/30/2021,AMERISOURCEBERGEN CORPORATION,ABC,US03073EAP07,,United States,1073000,1157,1157,USD,ISHIBDS,12/4/2017,
12/30/2021,ADOBE INC,ADBE,US00724PAC32,00724PAC3,United States,1363000,1413,1413,USD,ISHIBDS,2/3/2020,
12/30/2021,MAXIM INTEGRATED PRODUCTS INC,MXIM,US57772KAD37,57772KAD3,United States,810000,875,875,USD,ISHIBDS,6/15/2017,
12/30/2021,AUTODESK INC,ADSK,US052769AE63,,United States,1061000,1144,1144,USD,ISHIBDS,6/8/2017,
12/30/2021,ALLEGION US HOLDING CO INC,ALLE,US01748NAE40,01748NAE4,United States,590000,631,631,USD,ISHIBDS,10/2/2017,
12/30/2021,APPLIED MATERIALS INC,AMAT,US038222AL98,038222AL9,United States,2097000,2282,2282,USD,ISHIBDS,3/31/2017,
12/30/2021,AMGEN INC,AMGN,US031162CT53,,United States,1950000,2012,2012,USD,ISHIBDS,2/21/2020,
12/30/2021,AMGEN INC,AMGN,US031162CQ15,031162CQ1,United States,1755000,1897,1897,USD,ISHIBDS,11/2/2017,
12/30/2021,AMERICAN TOWER CORPORATION,AMT,US03027XAX84,03027XAX8,United States,953000,995,995,USD,ISHIBDS,10/3/2019,
12/30/2021,AMERICAN TOWER CORPORATION,AMT,US03027XAM20,03027XAM2,United States,742000,788,788,USD,ISHIBDS,9/30/2016,
12/30/2021,AMERICAN TOWER CORPORATION,AMT,US03027XAP50,03027XAP5,United States,1359000,1477,1477,USD,ISHIBDS,6/30/2017,
12/30/2021,AMAZON.COM INC,AMZN,US023135BR65,023135BR6,United States,1094000,1080,1080,USD,ISHIBDS,6/3/2020,
12/30/2021,AMAZON.COM INC,AMZN,US023135BC96,023135BC9,United States,4640000,5071,5071,USD,ISHIBDS,6/6/2018,
12/30/2021,AUTONATION INC,AN,US05329WAP77,05329WAP7,United States,370000,401,401,USD,ISHIBDS,11/10/2017,
12/30/2021,AIR PRODUCTS AND CHEMICALS INC,APD,US009158AY27,,United States,890000,908,908,USD,ISHIBDS,4/30/2020,
12/30/2021,ACTIVISION BLIZZARD INC,ATVI,US00507VAM19,00507VAM1,United States,914000,985,985,USD,ISHIBDS,5/26/2017,
12/30/2021,BROADCOM CORPORATION/BROADCOM CAYM,AVGO,US11134LAH24,11134LAH2,United States,4462000,4918,4918,USD,ISHIBDS,2/14/2018,
12/30/2021,AUTOZONE INC,AZO,US053332AV43,053332AV4,United States,1038000,1139,1139,USD,ISHIBDS,4/18/2017,
12/30/2021,BOEING CO,BA,US097023CM50,,United States,1535000,1581,1581,USD,ISHIBDS,7/31/2019,
12/30/2021,BOEING CO,BA,US097023BU85,,United States,696000,716,716,USD,ISHIBDS,2/16/2017,
12/30/2021,BOEING CO,BA,US097023CU76,097023CU7,United States,2519000,2860,2860,USD,ISHIBDS,5/4/2020,
12/30/2021,BAT CAPITAL CORP,BATSLN,US05526DBP96,05526DBP9,United Kingdom,1434000,1597,1597,USD,ISHIBDS,4/2/2020,
12/30/2021,BAT CAPITAL CORP,BATSLN,US05526DBB01,05526DBB0,United Kingdom,4988000,5300,5300,USD,ISHIBDS,11/20/2018,
12/30/2021,BAXTER INTERNATIONAL INC   144A,BAX,US071813CJ62,071813CJ6,United States,2135000,2145,2145,USD,ISHIBDS,12/1/2021,
12/30/2021,BECTON DICKINSON AND COMPANY,BDX,US075887BW84,075887BW8,United States,2708000,2959,2959,USD,ISHIBDS,6/6/2017,
12/30/2021,BERRY GLOBAL INC,BERY,US08576PAF80,08576PAF8,United States,575000,566,566,USD,ISHIBDS,10/19/2021,
12/30/2021,BUNGE LIMITED FINANCE CORPORATION,BG,US120568AZ33,120568AZ3,United States,1108000,1217,1217,USD,ISHIBDS,9/25/2017,
12/30/2021,BAKER HUGHES A GE COMPANY LLC,BHI,US05723KAE01,05723KAE0,United States,2255000,2412,2412,USD,ISHIBDS,1/31/2018,
12/30/2021,BRISTOL-MYERS SQUIBB CO,BMY,US110122BB30,110122BB3,United States,1126000,1229,1229,USD,ISHIBDS,2/27/2017,
12/30/2021,BRISTOL-MYERS SQUIBB CO,BMY,US110122DP08,110122DP0,United States,1433000,1397,1397,USD,ISHIBDS,11/13/2020,
12/30/2021,BRISTOL-MYERS SQUIBB CO,BMY,US110122DD77,110122DD7,United States,1527000,1677,1677,USD,ISHIBDS,7/15/2020,
12/30/2021,BP CAPITAL MARKETS AMERICA INC.,BPLN,US10373QAV23,10373QAV2,United States,1033000,1105,1105,USD,ISHIBDS,12/14/2018,
12/30/2021,BP CAPITAL MARKETS AMERICA INC.,BPLN,US10373QBK58,10373QBK5,United States,850000,927,927,USD,ISHIBDS,4/6/2020,
12/30/2021,BP CAPITAL MARKETS AMERICA INC.,BPLN,US10373QAZ37,10373QAZ3,United States,1035000,1128,1128,USD,ISHIBDS,12/14/2018,
12/30/2021,BURLINGTON NORTHERN SANTA FE LLC,BNSF,US12189LBA89,12189LBA8,United States,1244000,1349,1349,USD,ISHIBDS,3/9/2017,
12/30/2021,BORGWARNER INC,BWA,US099724AL02,099724AL0,United States,1936000,2027,2027,USD,ISHIBDS,6/19/2020,
12/30/2021,CONAGRA BRANDS INC,CAG,US205887CF79,,United States,1433000,1380,1380,USD,ISHIBDS,10/16/2020,
12/30/2021,CARDINAL HEALTH INC,CAH,US14149YBJ64,,United States,1921000,2065,2065,USD,ISHIBDS,6/12/2017,
12/30/2021,CARRIER GLOBAL CORP,CARR,US14448CAP95,14448CAP9,United States,1820000,1886,1886,USD,ISHIBDS,12/8/2020,
12/30/2021,CATERPILLAR FINANCIAL SERVICES COR MTN,CAT,US14913R2G11,,United States,772000,752,752,USD,ISHIBDS,9/14/2020,
12/30/2021,CROWN CASTLE INTERNATIONAL CORP,CCI,US22822VAE11,22822VAE1,United States,916000,1010,1010,USD,ISHIBDS,2/2/2017,
12/30/2021,CROWN CASTLE INTERNATIONAL CORP,CCI,US22822VAH42,22822VAH4,United States,1579000,1718,1718,USD,ISHIBDS,8/1/2017,
12/30/2021,CHURCH & DWIGHT CO INC,CHD,US171340AN27,171340AN2,United States,599000,643,643,USD,ISHIBDS,7/25/2017,
12/30/2021,CIGNA CORP,CI,US125523CB40,125523CB4,United States,2079000,2259,2259,USD,ISHIBDS,7/13/2020,
12/30/2021,CIGNA CORP,CI,US125523AZ36,125523AZ3,United States,1004000,1071,1071,USD,ISHIBDS,7/13/2020,
12/30/2021,CLOROX COMPANY,CLX,US189054AV17,189054AV1,United States,943000,1011,1011,USD,ISHIBDS,9/28/2017,
12/30/2021,COMCAST CORPORATION,CMCSA,US20030NBW02,,United States,2050000,2142,2142,USD,ISHIBDS,7/19/2016,
12/30/2021,COMCAST CORPORATION,CMCSA,US20030NBY67,20030NBY6,United States,1853000,2017,2017,USD,ISHIBDS,1/10/2017,
12/30/2021,COMCAST CORPORATION,CMCSA,US20030NDK46,20030NDK4,United States,1219000,1322,1322,USD,ISHIBDS,3/27/2020,
12/30/2021,CONOCOPHILLIPS             144A,COP,US20825CAV63,,United States,1734000,1912,1912,USD,ISHIBDS,2/8/2021,
12/30/2021,COSTCO WHOLESALE CORPORATION,COST,US22160KAM71,22160KAM7,United States,1449000,1562,1562,USD,ISHIBDS,5/18/2017,
12/30/2021,COSTCO WHOLESALE CORPORATION,COST,US22160KAN54,22160KAN5,United States,1783000,1771,1771,USD,ISHIBDS,4/20/2020,
12/30/2021,CARLISLE COMPANIES INCORPORATED,CSL,US142339AH37,142339AH3,United States,869000,942,942,USD,ISHIBDS,11/16/2017,
12/30/2021,CSX CORP,CSX,US126408HH96,126408HH9,United States,1650000,1775,1775,USD,ISHIBDS,5/1/2017,
12/30/2021,CINTAS CORPORATION NO 2,CTAS,US17252MAN02,,United States,1522000,1683,1683,USD,ISHIBDS,3/14/2017,
12/30/2021,COTERRA ENERGY INC         144A,CTRA,US127097AE33,127097AE3,United States,1258000,1361,1361,USD,ISHIBDS,10/7/2021,
12/30/2021,CITRIX SYSTEMS INC,CTXS,US177376AE06,177376AE0,United States,1228000,1335,1335,USD,ISHIBDS,11/15/2017,
12/30/2021,CVS HEALTH CORP,CVS,US126650DH04,126650DH0,United States,1317000,1440,1440,USD,ISHIBDS,3/31/2020,
12/30/2021,CVS CAREMARK CORP,CVS,US126650BJ87,,United States,466000,566,566,USD,ISHIBDS,5/25/2007,
12/30/2021,CVS HEALTH CORP,CVS,US126650DM98,126650DM9,United States,3206000,3128,3128,USD,ISHIBDS,8/21/2020,
