,ASOF_DATE,NAME,TICKER,ISIN,CUSIP,COUNTRY,POSITION_AMOUNT,MARKET_VALUE_IN_THOUSANDS,LOCAL_MARKET_VALUE_IN_THOUSANDS,CURRENCY,PORTFOLIO_TICKER,Issue_Date
12/30/2021,ITALY (REPUBLIC OF)        RegS,BTPS,IT0005001547,,Italy,390000,491,433,EUR,ISHGT1-3,3/3/2014,
12/30/2021,GERMANY (FEDERAL REPUBLIC OF) RegS,DBR,DE0001102366,,Germany,410000,486,429,EUR,ISHGT1-3,9/12/2014,
12/30/2021,SPAIN (KINGDOM OF),SPGB,ES00000123X3,,Spain,390000,485,428,EUR,ISHGT1-3,5/21/2013,
12/30/2021,GERMANY (FEDERAL REPUBLIC OF) RegS,OBL,DE0001141802,,Germany,420000,484,428,EUR,ISHGT1-3,7/5/2019,
12/30/2021,SPAIN (KINGDOM OF),SPGB,ES0000012B62,,Spain,420000,483,427,EUR,ISHGT1-3,5/22/2018,
12/30/2021,JAPAN (GOVERNMENT OF) 2YR #429,JGB,JP1024291MA8,,Japan,53900000,469,53999,JPY,ISHGT1-3,10/1/2021,
12/30/2021,UK CONV GILT               RegS,UKT,GB00BF0HZ991,,United Kingdom,344000,468,346,GBP,ISHGT1-3,7/20/2017,
12/30/2021,ITALY (REPUBLIC OF)        RegS,BTPS,IT0005215246,,Italy,400000,461,407,EUR,ISHGT1-3,9/15/2016,
12/30/2021,GERMANY (FEDERAL REPUBLIC OF) RegS,OBL,DE0001141786,,Germany,400000,459,405,EUR,ISHGT1-3,7/27/2018,
12/30/2021,NETHERLANDS (KINGDOM OF),NETHER,NL0000102077,,Netherlands,350000,459,405,EUR,ISHGT1-3,1/15/1993,
12/30/2021,ITALY (REPUBLIC OF)        RegS,BTPS,IT0005413684,,Italy,400000,458,404,EUR,ISHGT1-3,6/15/2020,
12/30/2021,GERMANY (FEDERAL REPUBLIC OF) RegS,BKO,DE0001104834,,Germany,390000,445,393,EUR,ISHGT1-3,2/4/2021,
12/30/2021,ITALY (REPUBLIC OF)        RegS,BTPS,IT0005344335,,Italy,370000,441,390,EUR,ISHGT1-3,9/3/2018,
12/30/2021,FRANCE (REPUBLIC OF)       RegS,FRTR,FR0013479102,,France,385000,440,388,EUR,ISHGT1-3,1/27/2020,
12/30/2021,JAPAN (GOVERNMENT OF) 10YR #333,JGB,JP1103331E36,,Japan,49050000,433,49878,JPY,ISHGT1-3,3/20/2014,
12/30/2021,SPAIN (KINGDOM OF),SPGB,ES00000121G2,,Spain,324000,424,374,EUR,ISHGT1-3,9/16/2008,
12/30/2021,JAPAN (GOVERNMENT OF) 10YR #330,JGB,JP1103301D90,,Japan,47150000,417,47972,JPY,ISHGT1-3,9/20/2013,
12/30/2021,GERMANY (FEDERAL REPUBLIC OF) RegS,DBR,DE0001102309,,Germany,350000,412,363,EUR,ISHGT1-3,1/18/2013,
12/30/2021,AUSTRIA (REPUBLIC OF),RAGB,AT0000A2EJZ6,,Austria,360000,411,363,EUR,ISHGT1-3,4/2/2020,
12/30/2021,JAPAN (GOVERNMENT OF) 2YR #428,JGB,JP1024281M91,,Japan,46700000,406,46782,JPY,ISHGT1-3,9/1/2021,
12/30/2021,ITALY (REPUBLIC OF)        RegS,BTPS,IT0005367492,,Italy,340000,405,358,EUR,ISHGT1-3,4/1/2019,
12/30/2021,ITALY (REPUBLIC OF),BTPS,IT0004356843,,Italy,320000,399,352,EUR,ISHGT1-3,4/16/2008,
12/30/2021,JAPAN (GOVERNMENT OF) 5YR #138,JGB,JP1051381K12,,Japan,45350000,395,45528,JPY,ISHGT1-3,1/17/2019,
12/30/2021,ITALY (REPUBLIC OF)        RegS,BTPS,IT0004898034,,Italy,320000,389,343,EUR,ISHGT1-3,3/1/2013,
12/30/2021,SPAIN (KINGDOM OF)         RegS,SPGB,ES0000012H33,,Spain,337000,386,340,EUR,ISHGT1-3,1/12/2021,
12/30/2021,SPAIN (KINGDOM OF),SPGB,ES0000012E85,,Spain,330000,381,336,EUR,ISHGT1-3,4/16/2019,
12/30/2021,JAPAN (GOVERNMENT OF) 5YR #140,JGB,JP1051401K75,,Japan,42650000,372,42849,JPY,ISHGT1-3,7/10/2019,
12/30/2021,CANADA (GOVERNMENT OF),CAN,CA135087M763,135087M76,Canada,470000,365,466,CAD,ISHGT1-3,8/9/2021,
12/30/2021,UK CONV GILT               RegS,UKT,GB00BHBFH458,,United Kingdom,250000,359,266,GBP,ISHGT1-3,3/12/2014,
12/30/2021,JAPAN (GOVERNMENT OF) 5YR #141,JGB,JP1051411KA2,,Japan,39850000,348,40065,JPY,ISHGT1-3,10/18/2019,
12/30/2021,CANADA (GOVERNMENT OF),CAN,CA135087A610,135087A61,Canada,440000,348,444,CAD,ISHGT1-3,7/30/2012,
12/30/2021,CANADA (GOVERNMENT OF),CAN,CA135087L773,135087L77,Canada,446000,347,444,CAD,ISHGT1-3,10/26/2020,
12/30/2021,GERMANY (FEDERAL REPUBLIC OF) RegS,OBL,DE0001141778,,Germany,300000,343,303,EUR,ISHGT1-3,2/2/2018,
12/30/2021,SPAIN (KINGDOM OF),SPGB,ES0000012F84,,Spain,300000,343,302,EUR,ISHGT1-3,1/28/2020,
