,ASOF_DATE,NAME,TICKER,ISIN,CUSIP,COUNTRY,POSITION_AMOUNT,MARKET_VALUE_IN_THOUSANDS,LOCAL_MARKET_VALUE_IN_THOUSANDS,CURRENCY,PORTFOLIO_TICKER,Issue_Date
10/2/2020,VIRGINIA ELECTRIC AND POWER CO,D,US927804FN91,927804FN9,United States,130000,136,136,USD,ISHIBDD,3/14/2013,
10/2/2020,DTE ENERGY COMPANY,DTE,US233331BB29,233331BB2,United States,10000,10,10,USD,ISHIBDD,6/13/2019,
10/2/2020,DTE ENERGY COMPANY,DTE,US233331AV91,233331AV9,United States,163000,171,171,USD,ISHIBDD,6/9/2016,
10/2/2020,PROGRESS ENERGY CAROLINAS INC,DUK,US144141DC90,,United States,175000,183,183,USD,ISHIBDD,5/18/2012,
10/2/2020,DUKE ENERGY CORP,DUK,US26441CAJ45,,United States,190000,198,198,USD,ISHIBDD,8/16/2012,
10/2/2020,DUKE ENERGY CAROLINAS LLC,DUK,US26442CAV63,26442CAV6,United States,135000,143,143,USD,ISHIBDD,3/1/2018,
10/2/2020,EDISON INTERNATIONAL,EIX,US281020AP29,281020AP2,United States,50000,52,52,USD,ISHIBDD,11/19/2019,
10/2/2020,EDISON INTERNATIONAL,EIX,US281020AJ68,,United States,118000,121,121,USD,ISHIBDD,3/9/2016,
10/2/2020,ENTERGY CORPORATION,ETR,US29364GAH65,,United States,170000,181,181,USD,ISHIBDD,7/1/2015,
10/2/2020,KANSAS CITY POWER & LIGHT CO,EVRG,US485134BN95,485134BN9,United States,58000,61,61,USD,ISHIBDD,3/14/2013,
10/2/2020,EXELON CORPORATION,EXC,US30161NAW11,30161NAW1,United States,146000,154,154,USD,ISHIBDD,4/3/2017,
10/2/2020,EXELON GENERATION CO LLC,EXC,US30161MAL72,30161MAL7,United States,265000,283,283,USD,ISHIBDD,2/12/2013,
10/2/2020,FIRSTENERGY CORPORATION,FE,US337932AF44,337932AF4,United States,168000,179,179,USD,ISHIBDD,3/5/2013,
10/2/2020,NEXTERA ENERGY CAPITAL HOLDINGS IN,NEE,US65339KBF66,65339KBF6,United States,200000,207,207,USD,ISHIBDD,4/4/2019,
10/2/2020,NEXTERA ENERGY CAPITAL HOLDINGS IN,NEE,US65339KBN90,65339KBN9,United States,100000,103,103,USD,ISHIBDD,10/7/2019,
10/2/2020,NATIONAL RURAL UTILITIES COOPERATI,NRUC,US637432NM30,,United States,11000,11,11,USD,ISHIBDD,4/25/2017,
10/2/2020,NATIONAL RURAL UTILITIES COOP FINA,NRUC,US637432NJ01,,United States,110000,116,116,USD,ISHIBDD,2/8/2016,
10/2/2020,PACIFIC GAS AND ELECTRIC COMPANY,PCG,US694308JE87,694308JE8,United States,300000,302,302,USD,ISHIBDD,6/19/2020,
10/2/2020,PPL CAPITAL FUNDING LLC,PPL,US69352PAD50,,United States,11000,12,12,USD,ISHIBDD,6/14/2012,
10/2/2020,PPL CAPITAL FUNDING LLC,PPL,US69352PAE34,,United States,110000,117,117,USD,ISHIBDD,10/15/2012,
10/2/2020,PUGET ENERGY INC,PSD,US745310AF99,745310AF9,United States,51000,55,55,USD,ISHIBDD,11/30/2012,
10/2/2020,GEORGIA POWER COMPANY,SO,US373334JX00,,United States,99000,104,104,USD,ISHIBDD,5/11/2012,
10/2/2020,ONCOR ELECTRIC DELIVERY CO LLC,ONCRTX,US68233JAR59,68233JAR5,United States,115000,122,122,USD,ISHIBDD,8/23/2012,
10/2/2020,ONCOR ELECTRIC DELIVERY CO.,ONCRTX,US68233DAR89,,United States,84000,95,95,USD,ISHIBDD,2/25/2003,
10/2/2020,SEMPRA ENERGY,SRE,US816851AT63,,United States,102000,106,106,USD,ISHIBDD,9/24/2012,
10/2/2020,AERCAP IRELAND CAPITAL LTD / AERCA,AER,US00774MAA36,,Ireland,255000,261,261,USD,ISHIBDD,1/26/2017,
10/2/2020,BARCLAYS BANK PLC,BACR,US06739GCR83,,United Kingdom,200000,205,205,USD,ISHIBDD,5/12/2020,
10/2/2020,BARCLAYS PLC,BACR,US06738EAS46,06738EAS4,United Kingdom,280000,291,291,USD,ISHIBDD,1/10/2017,
10/2/2020,BANK OF MONTREAL MTN,BMO,US06366RJJ59,,Canada,390000,411,411,USD,ISHIBDD,11/6/2012,
10/2/2020,BNP PARIBAS SA MTN,BNP,US05574LFY92,,France,160000,171,171,USD,ISHIBDD,3/4/2013,
10/2/2020,BANK OF NOVA SCOTIA,BNS,US064159KD73,,Canada,165000,172,172,USD,ISHIBDD,9/19/2017,
10/2/2020,BANK OF NOVA SCOTIA,BNS,US064159SH06,,Canada,300000,312,312,USD,ISHIBDD,10/15/2019,
10/2/2020,BANK OF NOVA SCOTIA,BNS,US064159QD10,064159QD1,Canada,62000,65,65,USD,ISHIBDD,7/18/2019,
10/2/2020,BANK OF NOVA SCOTIA,BNS,US064159TE65,064159TE6,Canada,154000,159,159,USD,ISHIBDD,1/10/2020,
10/2/2020,CANADIAN IMPERIAL BANK OF COMMERCE,CM,US136069TY74,136069TY7,Canada,173000,181,181,USD,ISHIBDD,6/16/2017,
10/2/2020,CREDIT SUISSE GROUP FUNDING GUERNS,CS,US225433AH43,,Switzerland,280000,297,297,USD,ISHIBDD,1/14/2016,
10/2/2020,INVESCO FINANCE PLC,IVZ,US46132FAA84,,United States,100000,106,106,USD,ISHIBDD,11/8/2012,
10/2/2020,MIZUHO FINANCIAL GROUP INC,MIZUHO,US60687YAL39,,Japan,270000,281,281,USD,ISHIBDD,9/11/2017,
10/2/2020,MITSUBISHI UFJ FINANCIAL GROUP INC,MUFG,US606822BL79,606822BL7,Japan,250000,260,260,USD,ISHIBDD,7/18/2019,
10/2/2020,MITSUBISHI UFJ FINANCIAL GROUP INC,MUFG,US606822AP92,606822AP9,Japan,366000,381,381,USD,ISHIBDD,7/25/2017,
10/2/2020,MITSUBISHI UFJ FINANCIAL GROUP INC,MUFG,US606822AT15,606822AT1,Japan,250000,267,267,USD,ISHIBDD,3/2/2018,
10/2/2020,NATIONAL BANK OF CANADA MTN,NACN,US63307A2J35,63307A2J3,Canada,275000,285,285,USD,ISHIBDD,1/16/2020,
10/2/2020,ORIX CORPORATION,ORIX,US686330AH40,686330AH4,Japan,157000,164,164,USD,ISHIBDD,7/18/2017,
10/2/2020,COOPERATIEVE CENTRALE RAIFFEISEN-B,RABOBK,US21685WDF14,,Netherlands,365000,394,394,USD,ISHIBDD,11/9/2012,
10/2/2020,ROYAL BANK OF CANADA MTN,RY,US78013X6D51,78013X6D5,Canada,210000,220,220,USD,ISHIBDD,4/29/2019,
10/2/2020,ROYAL BANK OF CANADA MTN,RY,US78015K7D03,78015K7D0,Canada,133000,138,138,USD,ISHIBDD,1/17/2020,
10/2/2020,BANCO SANTANDER SA,SANTAN,US05964HAC97,05964HAC9,Spain,210000,221,221,USD,ISHIBDD,4/11/2017,
