ASOF_DATE|NAME|TICKER|ISIN|CUSIP|COUNTRY|POSITION_AMOUNT|MARKET_VALUE_IN_THOUSANDS|LOCAL_MARKET_VALUE_IN_THOUSANDS|CURRENCY|PORTFOLIO_TICKER|Issue_Date
12/30/2021|LOUISIANA ST|LAS|US546415H458|546415H45|United States|3500000|3671|3671|USD|NAT0-5|6/27/2012|
12/30/2021|LOUISIANA ST|LAS|US546415H524|546415H52|United States|650000|682|682|USD|NAT0-5|6/27/2012|
12/30/2021|LONG BEACH CALIF CMNTY COLLEGE|LONHGR|US542411GE77|542411GE7|United States|15000|16|16|USD|NAT0-5|12/12/2012|
12/30/2021|SAN ANTONIO TEX|SAN|US796237YV11|796237YV1|United States|1360000|1426|1426|USD|NAT0-5|7/1/2012|
12/30/2021|SAN DIEGO CALIF CMNTY COLLEGE|SDGHGR|US797272LV10|797272LV1|United States|515000|540|540|USD|NAT0-5|3/22/2012|
12/30/2021|TENNESSEE ST|TNS|US880541SR91|880541SR9|United States|2380000|2472|2472|USD|NAT0-5|3/15/2012|
12/30/2021|VIRGINIA ST PUB SCH AUTH|VASSCD|US92817S2D93|92817S2D9|United States|3680000|3859|3859|USD|NAT0-5|3/8/2012|
12/30/2021|MASSACHUSETTS ST SCH BLDG AUTH|MASEDU|US576000MN08|576000MN0|United States|5290000|5548|5548|USD|NAT0-5|8/16/2012|
12/30/2021|MASSACHUSETTS ST SCH BLDG AUTH|MASEDU|US576000NF64|576000NF6|United States|6170000|6470|6470|USD|NAT0-5|10/30/2012|
12/30/2021|MASSACHUSETTS ST SCH BLDG AUTH|MASEDU|US576000NH21|576000NH2|United States|14420000|15122|15122|USD|NAT0-5|10/30/2012|
12/30/2021|MASSACHUSETTS ST SCH BLDG AUTH|MASEDU|US576000XR92|576000XR9|United States|915000|959|959|USD|NAT0-5|8/16/2012|
12/30/2021|MASSACHUSETTS ST SCH BLDG AUTH|MASEDU|US576000XV05|576000XV0|United States|110000|115|115|USD|NAT0-5|8/16/2012|
12/30/2021|MASSACHUSETTS ST SCH BLDG AUTH|MASEDU|US576000YB32|576000YB3|United States|440000|461|461|USD|NAT0-5|8/16/2012|
12/30/2021|MASSACHUSETTS ST SCH BLDG AUTH|MASEDU|US576000YC15|576000YC1|United States|155000|163|163|USD|NAT0-5|8/16/2012|
12/30/2021|TEXAS TRANSN COMMN CENT TEX TP|TXSTRN|US88283KAB44|88283KAB4|United States|25090000|26315|26315|USD|NAT0-5|11/1/2012|
12/30/2021|ALABAMA FED AID HWY FIN AUTH F|ALSTRN|US010267AU68|010267AU6|United States|2605000|2731|2731|USD|NAT0-5|12/18/2012|
12/30/2021|ALABAMA FED AID HWY FIN AUTH F|ALSTRN|US010267AV42|010267AV4|United States|25000|26|26|USD|NAT0-5|12/18/2012|
12/30/2021|ALABAMA FED AID HWY FIN AUTH F|ALSTRN|US010267AX08|010267AX0|United States|90000|94|94|USD|NAT0-5|12/18/2012|
12/30/2021|ALABAMA FED AID HWY FIN AUTH F|ALSTRN|US010267AY80|010267AY8|United States|505000|529|529|USD|NAT0-5|12/18/2012|
12/30/2021|ALABAMA FED AID HWY FIN AUTH S|ALSTRN|US010268BG49|010268BG4|United States|3090000|3240|3240|USD|NAT0-5|6/29/2017|
12/30/2021|LONG IS PWR AUTH N Y ELEC SYS|LSLPWR|US542691DR84|542691DR8|United States|6005000|6297|6297|USD|NAT0-5|7/16/2012|
12/30/2021|MASSACHUSETTS ST|MAS|US57582P6Q85|57582P6Q8|United States|2910000|3051|3051|USD|NAT0-5|9/24/2014|
12/30/2021|ARIZONA ST CTFS PARTN|AZSCTF|US040588G588|040588G58|United States|225000|236|236|USD|NAT0-5|7/9/2019|
12/30/2021|BI-STATE DEV AGY MO ILL MET DI|BISDEV|US088632BL70||United States|14425000|15122|15122|USD|NAT0-5|8/1/2013|
12/30/2021|BROWARD CNTY FLA ARPT SYS REV|BROAPT|US114894RE03|114894RE0|United States|8005000|8394|8394|USD|NAT0-5|9/27/2012|
12/30/2021|SALES TAX ASSET RECEIVABLE COR|SLS|US794665GC79|794665GC7|United States|2035000|2133|2133|USD|NAT0-5|10/15/2014|
12/30/2021|CALIFORNIA ST UNIV REV|CASHGR|US13077CYC27|13077CYC2|United States|135000|140|140|USD|NAT0-5|8/22/2012|
12/30/2021|HAWAII ST|HIS|US419791T998|419791T99|United States|1380000|1446|1446|USD|NAT0-5|12/4/2012|
12/30/2021|HAWAII ST|HIS|US419791U228|419791U22|United States|3105000|3254|3254|USD|NAT0-5|12/4/2012|
12/30/2021|MASSACHUSETTS ST|MAS|US57582RAB24|57582RAB2|United States|500000|524|524|USD|NAT0-5|10/29/2014|
12/30/2021|MASSACHUSETTS ST|MAS|US57582RAC07|57582RAC0|United States|11565000|12126|12126|USD|NAT0-5|10/29/2014|
12/30/2021|MASSACHUSETTS ST|MAS|US57582RAD89|57582RAD8|United States|5710000|5985|5985|USD|NAT0-5|10/29/2014|
12/30/2021|WISCONSIN ST|WIS|US97705L6G77|97705L6G7|United States|135000|142|142|USD|NAT0-5|9/3/2014|
12/30/2021|NASSAU CNTY N Y INTERIM FIN AU|NASGEN|US631663PM72|631663PM7|United States|1085000|1137|1137|USD|NAT0-5|10/22/2015|
12/30/2021|CARY N C ENTERPRISE SYS REV|CRYGEN|US147056DL61|147056DL6|United States|2000000|2096|2096|USD|NAT0-5|1/29/2013|
12/30/2021|DENVER COLO CITY & CNTY SCH DI|DENSCD|US249174SF14|249174SF1|United States|1015000|1064|1064|USD|NAT0-5|12/19/2012|
12/30/2021|DENVER COLO CITY & CNTY SCH DI|DENSCD|US249174SL81|249174SL8|United States|605000|634|634|USD|NAT0-5|12/19/2012|
12/30/2021|NEW YORK ST DORM AUTH ST PERS|NYSHGR|US64990ECW57|64990ECW5|United States|1200000|1246|1246|USD|NAT0-5|6/28/2012|
12/30/2021|NEW YORK ST DORM AUTH ST PERS|NYSHGR|US64990FB861|64990FB86|United States|715000|749|749|USD|NAT0-5|6/28/2012|
