ASOF_DATE|NAME|TICKER|ISIN|CUSIP|COUNTRY|POSITION_AMOUNT|MARKET_VALUE_IN_THOUSANDS|LOCAL_MARKET_VALUE_IN_THOUSANDS|CURRENCY|PORTFOLIO_TICKER|Issue_Date
12/30/2021|SYNCHRONY FINANCIAL|SYF|US87165BAG86|87165BAG8|United States|2905000|3199|3199|USD|ISHIBDQ|7/23/2015|
12/30/2021|TRUIST BANK|TFC|US89788JAA79|89788JAA7|United States|1968000|1990|1990|USD|ISHIBDQ|3/9/2020|
12/30/2021|SUNTRUST BANKS INC|TFC|US867914BS12||United States|2775000|3016|3016|USD|ISHIBDQ|4/26/2018|
12/30/2021|TRUIST FINANCIAL CORP MTN|TFC|US05531FBE25|05531FBE2|United States|2030000|2188|2188|USD|ISHIBDQ|6/5/2018|
12/30/2021|TRUIST FINANCIAL CORP MTN|TFC|US89788MAA09|89788MAA0|United States|1514000|1512|1512|USD|ISHIBDQ|6/5/2020|
12/30/2021|BRANCH BANKING AND TRUST COMPANY|TFC|US07330MAB37||United States|2677000|2893|2893|USD|ISHIBDQ|9/16/2015|
12/30/2021|SUNTRUST BANK|TFC|US86787EBB20|86787EBB2|United States|1045000|1150|1150|USD|ISHIBDQ|10/26/2018|
12/30/2021|UNITEDHEALTH GROUP INC|UNH|US91324PCP53|91324PCP5|United States|4592000|5062|5062|USD|ISHIBDQ|7/23/2015|
12/30/2021|UNITEDHEALTH GROUP INC|UNH|US91324PDN96|91324PDN9|United States|1499000|1635|1635|USD|ISHIBDQ|12/17/2018|
12/30/2021|US BANK NATIONAL ASSOCIATION|USB|US90331HPL14||United States|2586000|2667|2667|USD|ISHIBDQ|1/21/2020|
12/30/2021|US BANK NA/CINCINNATI OH|USB|US90331HMS93||United States|1558000|1644|1644|USD|ISHIBDQ|1/27/2015|
12/30/2021|US BANCORP MTN|USB|US91159HHZ64|91159HHZ6|United States|3467000|3490|3490|USD|ISHIBDQ|5/12/2020|
12/30/2021|US BANCORP MTN|USB|US91159HHU77||United States|2567000|2819|2819|USD|ISHIBDQ|11/16/2018|
12/30/2021|VORNADO REALTY LP|VNO|US929043AJ65|929043AJ6|United States|1108000|1180|1180|USD|ISHIBDQ|12/27/2017|
12/30/2021|VENTAS REALTY LP|VTR|US92277GAT40|92277GAT4|United States|1525000|1594|1594|USD|ISHIBDQ|7/3/2019|
12/30/2021|VENTAS REALTY LP|VTR|US92277GAE70||United States|1055000|1128|1128|USD|ISHIBDQ|1/14/2015|
12/30/2021|WELLTOWER INC|WELL|US42217KBF21||United States|3376000|3649|3649|USD|ISHIBDQ|5/26/2015|
12/30/2021|WELLS FARGO & COMPANY MTN|WFC|US94974BGH78||United States|6309000|6663|6663|USD|ISHIBDQ|2/19/2015|
12/30/2021|WELLS FARGO & COMPANY MTN|WFC|US94974BGP94||United States|6242000|6717|6717|USD|ISHIBDQ|9/28/2015|
12/30/2021|W. P. CAREY INC|WPC|US92936UAC36|92936UAC3|United States|1093000|1184|1184|USD|ISHIBDQ|1/26/2015|
12/30/2021|APPLE INC|AAPL|US037833DF47|037833DF4|United States|3202000|3390|3390|USD|ISHIBDQ|11/13/2017|
12/30/2021|APPLE INC|AAPL|US037833AZ38||United States|3224000|3389|3389|USD|ISHIBDQ|2/9/2015|
12/30/2021|APPLE INC|AAPL|US037833DT41|037833DT4|United States|6352000|6350|6350|USD|ISHIBDQ|5/11/2020|
12/30/2021|APPLE INC|AAPL|US037833BG48||United States|4611000|4929|4929|USD|ISHIBDQ|5/13/2015|
12/30/2021|APPLE INC|AAPL|US037833DX52|037833DX5|United States|1285000|1257|1257|USD|ISHIBDQ|8/20/2020|
12/30/2021|ABBVIE INC|ABBV|US00287YCX58||United States|7213000|7773|7773|USD|ISHIBDQ|11/17/2020|
12/30/2021|ABBVIE INC|ABBV|US00287YAQ26||United States|9369000|10002|10002|USD|ISHIBDQ|5/14/2015|
12/30/2021|AMERISOURCEBERGEN CORP|ABC|US03073EAM75|03073EAM7|United States|1420000|1506|1506|USD|ISHIBDQ|2/20/2015|
12/30/2021|ABBOTT LABORATORIES|ABT|US002824BB55||United States|2797000|2961|2961|USD|ISHIBDQ|3/10/2015|
12/30/2021|ABBOTT LABORATORIES|ABT|US002824BM11|002824BM1|United States|1603000|1759|1759|USD|ISHIBDQ|3/22/2017|
12/30/2021|ADOBE INC|ADBE|US00724PAB58|00724PAB5|United States|1577000|1628|1628|USD|ISHIBDQ|2/3/2020|
12/30/2021|ADOBE SYSTEMS INCORPORATED|ADBE|US00724FAC59||United States|3141000|3366|3366|USD|ISHIBDQ|1/26/2015|
12/30/2021|ANALOG DEVICES INC|ADI|US032654AS42|032654AS4|United States|1423000|1505|1505|USD|ISHIBDQ|4/8/2020|
12/30/2021|AUTOMATIC DATA PROCESSING INC|ADP|US053015AE30||United States|3699000|4009|4009|USD|ISHIBDQ|9/15/2015|
12/30/2021|AUTODESK INC|ADSK|US052769AD80||United States|1178000|1284|1284|USD|ISHIBDQ|6/5/2015|
12/30/2021|APPLIED MATERIALS INC|AMAT|US038222AJ43||United States|2378000|2609|2609|USD|ISHIBDQ|9/24/2015|
12/30/2021|AMGEN INC|AMGN|US031162CV00|031162CV0|United States|1572000|1609|1609|USD|ISHIBDQ|2/21/2020|
12/30/2021|AMGEN INC|AMGN|US031162BY57||United States|2622000|2774|2774|USD|ISHIBDQ|5/1/2015|
12/30/2021|AMERICAN TOWER CORPORATION|AMT|US03027XAV29|03027XAV2|United States|2041000|2150|2150|USD|ISHIBDQ|6/13/2019|
12/30/2021|AMERICAN TOWER CORPORATION|AMT|US03027XAZ33|03027XAZ3|United States|1772000|1832|1832|USD|ISHIBDQ|1/10/2020|
12/30/2021|AMERICAN TOWER CORP|AMT|US03027XAG51|03027XAG5|United States|2316000|2486|2486|USD|ISHIBDQ|5/7/2015|
12/30/2021|AMERICAN TOWER CORPORATION|AMT|US03027XBB55|03027XBB5|United States|700000|693|693|USD|ISHIBDQ|6/3/2020|
12/30/2021|AMAZON.COM INC|AMZN|US023135BQ82|023135BQ8|United States|2710000|2679|2679|USD|ISHIBDQ|6/3/2020|
12/30/2021|AMAZON.COM INC|AMZN|US023135BN51|023135BN5|United States|2570000|2938|2938|USD|ISHIBDQ|12/20/2017|
12/30/2021|AUTONATION INC|AN|US05329WAM47||United States|854000|938|938|USD|ISHIBDQ|9/21/2015|
12/30/2021|AIR PRODUCTS AND CHEMICALS INC|APD|US009158BB15||United States|1487000|1499|1499|USD|ISHIBDQ|4/30/2020|
12/30/2021|AMPHENOL CORPORATION|APH|US032095AK70|032095AK7|United States|787000|808|808|USD|ISHIBDQ|2/20/2020|
12/30/2021|ARROW ELECTRONICS INC|ARW|US042735BE98|042735BE9|United States|544000|585|585|USD|ISHIBDQ|3/2/2015|
12/30/2021|BROADCOM CORPORATION/BROADCOM CAYM|AVGO|US11134LAP40|11134LAP4|United States|1653000|1752|1752|USD|ISHIBDQ|2/14/2018|
12/30/2021|BROADCOM INC|AVGO|US11135FBC41|11135FBC4|United States|3021000|3335|3335|USD|ISHIBDQ|8/7/2020|
12/30/2021|BROADCOM INC|AVGO|US11135FBB67|11135FBB6|United States|2476000|2610|2610|USD|ISHIBDQ|8/7/2020|
12/30/2021|AUTOZONE INC|AZO|US053332AR31|053332AR3|United States|1408000|1490|1490|USD|ISHIBDQ|4/29/2015|
12/30/2021|AUTOZONE INC|AZO|US053332AY81|053332AY8|United States|1534000|1646|1646|USD|ISHIBDQ|3/30/2020|
12/30/2021|BOEING CO|BA|US097023CT04|097023CT0|United States|8852000|9766|9766|USD|ISHIBDQ|5/4/2020|
12/30/2021|BOEING CO|BA|US097023BP90||United States|915000|942|942|USD|ISHIBDQ|10/29/2015|
12/30/2021|REYNOLDS AMERICAN INC|BATSLN|US761713BG06||United States|6480000|7017|7017|USD|ISHIBDQ|6/12/2015|
12/30/2021|BROWN-FORMAN CORPORATION|BFB|US115637AS96|115637AS9|United States|439000|471|471|USD|ISHIBDQ|3/26/2018|
12/30/2021|BUNGE LIMITED FINANCE CORPORATION|BG|US120568BB55|120568BB5|United States|1610000|1617|1617|USD|ISHIBDQ|8/17/2020|
12/30/2021|BIOGEN INC|BIIB|US09062XAF06||United States|4188000|4598|4598|USD|ISHIBDQ|9/15/2015|
